r2,mae,mse,mean_residual,intercept,coef__G1,pval__G1,coef__G2,pval__G2,coef__absences,pval__absences,coef__activities,pval__activities,coef__paid,pval__paid,coef__famsup,pval__famsup,coef__schoolsup,pval__schoolsup,coef__studytime,pval__studytime,model_type,description,cookD,indices,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
-2.0706,3.2792,10.9176,-1.2701,-12.461909888916523,1.3644224540209025,0.016685260022709984,0.40904914065408704,0.37314088452409755,-0.042871042214562366,0.687223532830842,-1.788124961752375,0.1637026057074787,1.8231220511906785,0.1306569760043068,0.073619474298393,0.9575714120744196,9.286088752065549,0.0017600486858268558,0.12020538440206563,0.8754161296448957,subgroup,"Dalc in (0.999, 2.0] ∧ health in (0.999, 2.0] ∧ reason=='home'",143.40862895570177,"[6, 15, 23, 43, 53, 80, 81, 82, 130, 136, 149, 156, 172, 177, 181, 187, 198, 216, 234, 257]",20,3,0.9504,0.4169,0.1762,0.1813,0.9837288006477279,5.4071630683293535,1.0,6.0,0.17269597004436205,-1.2245955556170802,0.25,1.0,0.07706276898555234,-2.2427585846462397,0.125,0.0
-2.0706,3.2792,10.9176,-1.2701,-12.461909888916523,1.3644224540209025,0.016685260022709984,0.40904914065408704,0.37314088452409755,-0.042871042214562366,0.687223532830842,-1.788124961752375,0.1637026057074787,1.8231220511906785,0.1306569760043068,0.073619474298393,0.9575714120744196,9.286088752065549,0.0017600486858268558,0.12020538440206563,0.8754161296448957,subgroup,"health in (0.999, 2.0] ∧ reason=='home' ∧ traveltime in (0.999, 2.0]",143.40862895570177,"[6, 15, 23, 43, 53, 80, 81, 82, 130, 136, 149, 156, 172, 177, 181, 187, 198, 216, 234, 257]",20,3,0.9504,0.4169,0.1762,0.1813,0.9837288006477279,5.4071630683293535,1.0,6.0,0.17269597004436205,-1.2245955556170802,0.25,1.0,0.07706276898555234,-2.2427585846462397,0.125,0.0
0.0622,3.954,23.6926,3.0982,-10.131377056989308,0.31257821540715525,0.7852865664812868,1.6090790524157987,0.1688672700812027,0.14538741456810328,0.1641035657981317,-2.5629126631121135,0.22447368424487463,-0.30036698789625094,0.8924924576309725,-2.325605621396082,0.39059902034945504,-3.9021197497374325,0.34889726308967506,0.22536833967120717,0.8989935968419557,subgroup,Fjob=='services' ∧ Pstatus=='T' ∧ reason=='home',142.62264730924713,"[17, 19, 22, 29, 68, 70, 77, 84, 92, 106, 136, 140, 150, 181, 183, 193, 205, 220, 237, 247]",20,7,0.7863,1.3745,5.3999,-0.4271,0.8596161123074549,1.1851455808615503,0.921875,22.0,0.2778004097080383,-0.6239886882331244,0.65625,16.0,0.05467947015825776,-1.8786537293151067,0.015625,1.0
0.5525,1.2945,2.0762,0.2938,-5.512508406431195,0.6952187505378539,0.2059351423436908,0.7176654673273262,0.10703114294900244,-0.21134845168326954,0.5664451775738919,-0.6018601254495595,0.7235954076682475,2.032681412244705,0.3081111807508735,-1.8631028239625707,0.42193478656744177,-6.790671033410823,0.10742505293543213,0.7101904510234216,0.4056783393907596,subgroup,"Mjob=='teacher' ∧ Walc in (0.999, 2.0] ∧ romantic=='no'",140.81285122368422,"[35, 46, 52, 54, 67, 69, 74, 79, 86, 89, 94, 105, 111, 112, 136, 140, 144, 154, 183, 213, 218]",21,5,0.7033,1.1035,1.3765,0.6541,0.8013930388912573,0.947106736789576,0.78125,10.0,0.10808356821170136,-1.4674120494790857,0.15625,3.0,0.10777976670823092,-1.469793245028011,0.21875,4.0
-0.9079,2.2918,11.9926,1.0215,-6.457715377869692,0.6406985958068867,0.15558842005539217,0.7753904222173453,0.048522226101166605,-0.19863646256487233,0.42806765625974474,0.02321028881617515,0.9839198278953541,2.6939406411615145,0.06375875304129175,-2.1764687717503155,0.19481522407706875,-6.327862327303344,0.0748096655533349,0.8746606265797605,0.1889521703653671,subgroup,"Mjob=='teacher' ∧ Walc in (0.999, 2.0] ∧ school=='GP'",140.0714126024933,"[23, 35, 46, 52, 54, 67, 69, 74, 86, 89, 94, 105, 107, 111, 136, 140, 143, 144, 154, 158, 183, 189, 213, 218, 236]",25,7,0.7953,1.011,1.2868,0.2444,0.8383118218501193,1.0757629691780495,0.890625,21.0,0.7017053159781637,0.5586932493093637,0.34375,11.0,0.02239600520314136,-2.528140115343272,0.0546875,4.0
0.1794,3.5987,21.5361,2.6545,-10.393093928158027,0.37633892219475773,0.7281743910523286,1.543015223662594,0.15990913896428022,0.13810595785434476,0.1547287526099515,-2.3713363940369474,0.2164814836612774,-0.07880183296657872,0.9687309695894785,-2.5163358839968963,0.3206952261842955,-3.5756056148024937,0.35231667835845226,0.27954558284927433,0.8690340774731862,subgroup,Fjob=='services' ∧ address=='U' ∧ reason=='home',139.90447505277237,"[7, 17, 19, 22, 29, 68, 70, 77, 84, 92, 106, 136, 140, 150, 181, 183, 193, 205, 220, 237, 247]",21,7,0.8054,1.2492,5.1074,-0.5524,0.8519515040107088,1.1442754747334818,0.890625,21.0,0.24546645307836884,-0.7334569587084963,0.46875,13.0,0.05734782080656538,-1.8442810392987883,0.0390625,3.0
0.1344,3.5135,19.908,2.6874,-10.393093928158027,0.37633892219475773,0.7281743910523286,1.543015223662594,0.15990913896428022,0.13810595785434476,0.1547287526099515,-2.3713363940369474,0.2164814836612774,-0.07880183296657872,0.9687309695894785,-2.5163358839968963,0.3206952261842955,-3.5756056148024937,0.35231667835845226,0.27954558284927433,0.8690340774731862,subgroup,Fjob=='services' ∧ higher=='yes' ∧ reason=='home',139.90447505277237,"[7, 17, 19, 22, 29, 68, 70, 77, 84, 92, 106, 136, 140, 150, 181, 183, 193, 205, 220, 237, 247]",21,8,0.7917,1.2938,4.7913,-0.2826,0.8670558186664431,1.2090590500368443,0.92578125,28.0,0.2541172353375344,-0.6970803541301411,0.52734375,18.0,0.05540217699637215,-1.824690361211434,0.01953125,3.0
0.5757,3.4361,14.5048,1.1947,-5.716474413830744,0.6749208394686208,0.10129263358453175,0.63551704221918,0.08051069381219045,0.440404100367483,0.04644104443302788,-3.9067869086976534,0.012106119961284396,0.7476333413898866,0.6523205727490708,-1.2605549776089653,0.44001762861409943,5.812484852497073,0.06248593685368053,0.46506998641989894,0.6225592264203748,subgroup,"Medu in (-0.001, 2.0] ∧ Pstatus=='T' ∧ age in (17.0, 18.0]",137.14616054576118,"[1, 5, 15, 29, 42, 45, 48, 75, 91, 101, 127, 148, 165, 180, 205, 209, 239, 266, 267, 272]",20,16,0.6521,2.3865,11.8924,-1.1177,0.6663695099873177,0.4385178033962369,0.85107421875,88.0,0.027616698786701963,-2.0785813447057286,0.07952880859375,40.0,0.00297622248038277,-3.200934820891177,0.0013427734375,13.0
0.196,3.3212,16.6901,0.3242,-10.17249431233327,-0.16175701422942912,0.683884835523816,2.130743902720429,0.0012011354542214067,0.26639915829741156,0.038887460895316264,-1.5458247803485419,0.16416550318295278,-0.2548113611152161,0.8178081509577643,1.5742082387944745,0.13271353803850555,-2.3246036540095822,0.2082137328145324,-1.1470067722802195,0.10470052107747065,subgroup,"Medu in (-0.001, 2.0] ∧ Mjob=='services' ∧ address=='U'",137.14450580117875,"[0, 14, 57, 70, 75, 106, 137, 147, 151, 171, 209, 220, 221, 223, 226, 232, 239, 252, 261, 264, 267]",21,10,0.6402,1.7391,7.4695,0.1038,0.8652176139569,1.176524690849998,0.9755859375,46.0,0.3917583865358115,-0.2830827284420098,0.384765625,24.0,0.05520496219852854,-1.770554393183723,0.0654296875,12.0
-0.64,3.839,23.3582,0.2645,-6.6632766449629495,1.6546945501149577,0.12494149544981549,-0.1345327358853874,0.8890446431976793,0.2749150658807967,0.1494264449045141,-2.998158676230696,0.21651060311400375,0.6133809733776534,0.7831079495263392,-1.1493025975504705,0.5368885938913692,-3.7438602985213763,0.5670817495402833,0.2960930782996405,0.8713622289883264,subgroup,"Fjob=='services' ∧ famrel in (0.999, 4.0] ∧ health in (2.0, 4.0]",135.57166451861778,"[1, 7, 9, 17, 22, 29, 52, 59, 70, 77, 84, 92, 102, 111, 161, 190, 205, 220, 232, 244]",20,12,0.7583,1.0382,3.4432,-0.8433,0.9663777199840431,2.0300544295467433,0.995361328125,70.0,0.7413311593398653,0.6689221352252916,0.68896484375,45.0,0.007961773108001634,-2.845530409471045,0.001708984375,4.0
0.7699,2.3418,6.7151,1.3654,-8.667816718434668,-0.11770441253668759,0.8335919880165478,1.6103075406123133,0.011357363922902985,0.45900498839801973,0.022908317261858175,-1.7099234656857398,0.26438941573090624,1.272016475498679,0.38738958513539046,0.587393787014981,0.6783871347092183,3.9749653988554816,0.13978029105794176,-0.24241218204537252,0.7313627609074622,subgroup,"Fjob=='services' ∧ health in (0.999, 2.0]",135.42132130059738,"[8, 21, 44, 50, 74, 79, 101, 104, 120, 128, 136, 151, 162, 171, 176, 181, 204, 218, 221, 239, 250]",21,8,0.7824,1.6713,6.3517,0.1016,0.5264621150842703,0.06879625036326631,0.92578125,28.0,0.11492978228527953,-1.3152794787856028,0.3203125,14.0,0.0643275624875068,-1.722460787059873,0.0390625,5.0
0.7699,2.3418,6.7151,1.3654,-8.667816718434668,-0.11770441253668759,0.8335919880165478,1.6103075406123133,0.011357363922902985,0.45900498839801973,0.022908317261858175,-1.7099234656857398,0.26438941573090624,1.272016475498679,0.38738958513539046,0.587393787014981,0.6783871347092183,3.9749653988554816,0.13978029105794176,-0.24241218204537252,0.7313627609074622,subgroup,"Fjob=='services' ∧ failures in (-0.001, 3.0] ∧ health in (0.999, 2.0]",135.42132130059738,"[8, 21, 44, 50, 74, 79, 101, 104, 120, 128, 136, 151, 162, 171, 176, 181, 204, 218, 221, 239, 250]",21,8,0.7824,1.6713,6.3517,0.1016,0.5264621150842703,0.06879625036326631,0.92578125,28.0,0.11492978228527953,-1.3152794787856028,0.3203125,14.0,0.0643275624875068,-1.722460787059873,0.0390625,5.0
-1.4053,3.5334,29.8502,1.735,-5.15629889507346,-0.08425227452923151,0.7516961457099534,1.3324387952167676,8.827392918805525e-05,-0.06304218634865959,0.23834186519296474,-0.16443363855749027,0.7804618627832278,0.9875325224260538,0.1020308271360986,-0.8412631821758827,0.16076190974877608,-10.457989361742028,2.4407903754660053e-05,1.2633420509362727,0.009936192477955855,subgroup,"Medu in (3.0, 4.0] ∧ goout in (0.999, 2.0] ∧ school=='GP'",134.96239143915588,"[16, 23, 31, 35, 46, 54, 105, 107, 111, 142, 143, 158, 183, 187, 189, 197, 213, 222, 236, 237, 241, 247, 250, 253]",24,10,0.9445,0.6508,0.6884,-0.0848,0.9212414575349707,1.5417837047658107,0.998046875,53.0,0.8042745618329613,0.900226911770527,0.384765625,24.0,0.04228649195655157,-1.938053947290631,0.0048828125,3.0
0.573,3.4504,14.5967,1.2111,-5.722898490600032,0.6862043409921348,0.0810825614687679,0.6461674873007998,0.06263519425651273,0.421040531944411,0.03349999617469128,-3.984242908349688,0.006768201867680142,0.7313825743793898,0.6454178159995143,-1.2704429736175875,0.4169015311427682,5.862681797530849,0.04978341517761477,0.4275776799984786,0.6326901476288393,subgroup,"Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0]",130.58534192641622,"[1, 5, 15, 29, 42, 45, 48, 75, 91, 101, 127, 148, 165, 180, 205, 209, 239, 266, 267, 271, 272]",21,16,0.6521,2.3865,11.8924,-1.1177,0.6717839416903,0.4538529452517052,0.85107421875,88.0,0.026450618313878484,-2.1015449823989645,0.07952880859375,40.0,0.002718714491718035,-3.245117888523792,0.0008392333984375,11.0
0.573,3.4504,14.5967,1.2111,-5.722898490600032,0.6862043409921348,0.0810825614687679,0.6461674873007998,0.06263519425651273,0.421040531944411,0.03349999617469128,-3.984242908349688,0.006768201867680142,0.7313825743793898,0.6454178159995143,-1.2704429736175875,0.4169015311427682,5.862681797530849,0.04978341517761477,0.4275776799984786,0.6326901476288393,subgroup,"Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0] ∧ failures in (-0.001, 3.0]",130.58534192641622,"[1, 5, 15, 29, 42, 45, 48, 75, 91, 101, 127, 148, 165, 180, 205, 209, 239, 266, 267, 271, 272]",21,16,0.6521,2.3865,11.8924,-1.1177,0.6717839416903,0.4538529452517052,0.85107421875,88.0,0.026450618313878484,-2.1015449823989645,0.07952880859375,40.0,0.002718714491718035,-3.245117888523792,0.0008392333984375,11.0
0.6031,3.3521,13.9532,2.1125,-5.722898490600032,0.6862043409921348,0.0810825614687679,0.6461674873007998,0.06263519425651273,0.421040531944411,0.03349999617469128,-3.984242908349688,0.006768201867680142,0.7313825743793898,0.6454178159995143,-1.2704429736175875,0.4169015311427682,5.862681797530849,0.04978341517761477,0.4275776799984786,0.6326901476288393,subgroup,"Dalc in (0.999, 2.0] ∧ Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0]",130.58534192641622,"[1, 5, 15, 29, 42, 45, 48, 75, 91, 101, 127, 148, 165, 180, 205, 209, 239, 266, 267, 271, 272]",21,13,0.663,2.4027,11.8505,-0.9919,0.6165156869533555,0.3031475318234266,0.8302001953125,59.0,0.03531234267886294,-1.9838603874607035,0.1219482421875,28.0,0.006688769312736595,-2.897934411683283,0.0030517578125,8.0
-0.0594,3.6179,21.9399,0.9487,-2.216743157111887,1.1579772791577514,0.1564391500558856,-0.08178346015469512,0.9226408984106349,0.2520633899231572,0.11228006427553812,-3.327438006176599,0.15864492355859905,1.7391613904067955,0.3299893958383052,-0.131232219168107,0.9302768480115687,-4.763256496930849,0.4282059110575983,-0.06463948487527249,0.9664787081432723,subgroup,"Fjob=='services' ∧ freetime in (0.999, 3.0] ∧ health in (2.0, 4.0]",124.43513745846806,"[1, 7, 9, 17, 22, 29, 52, 59, 70, 77, 84, 102, 111, 137, 161, 189, 190, 205, 220, 232, 244, 266]",22,13,0.8422,1.0121,3.2673,-0.4579,0.9652955879943388,1.993773225950911,0.9959716796875,81.0,0.534098800408976,0.0873906290189197,0.63232421875,50.0,0.01942354407849469,-2.318864653003229,0.0023193359375,7.0
0.2417,3.4834,18.3868,0.957,-10.053644095615761,-0.37220108864178725,0.4506245464145594,2.1875862421080767,0.004734251711968427,0.29429685556765006,0.08196698885569755,-1.1199730938404935,0.43727398793209593,-0.07669131839355803,0.9569835364785988,1.6969171127056546,0.19375416942836599,-1.9343374155737785,0.49446980337150115,-0.5913236290619568,0.47448307655081,subgroup,"Fedu in (-0.001, 2.0] ∧ Medu in (-0.001, 2.0] ∧ Mjob=='services'",122.70863721340929,"[0, 14, 28, 57, 70, 106, 133, 147, 151, 171, 209, 220, 226, 232, 239, 244, 252, 261, 264, 267]",20,9,0.6156,2.2361,9.3198,-0.2501,0.8455429283090732,1.0864841755899353,0.91796875,34.0,0.3086308874014102,-0.5198207898828721,0.326171875,18.0,0.08029533762242262,-1.5464103632062562,0.1015625,11.0
-0.1413,3.4925,28.1084,0.7124,-3.8035405302858583,-0.5346597056339157,0.36532481020729934,1.8880333621543186,0.008127096104896482,0.03074427502451986,0.3490731855139878,-0.12493485211787081,0.9016516619221129,-1.7440159970314073,0.264635741692384,1.3305095976382715,0.264683865080402,-9.734220620490346,0.01755974004493848,-0.26060769170337494,0.7439733700584117,subgroup,"Fjob=='services' ∧ goout in (0.999, 2.0] ∧ traveltime in (0.999, 2.0]",121.04921390937106,"[4, 9, 26, 29, 55, 68, 84, 111, 138, 151, 161, 183, 189, 190, 197, 204, 224, 231, 237, 241, 244, 247, 250, 266]",24,11,0.8263,1.1194,4.2791,-0.1479,0.9361707225105589,1.6611902074749894,0.9951171875,60.0,0.5279761670358193,0.07196639887650667,0.1826171875,22.0,0.024217347495039593,-2.246889433861299,0.01220703125,8.0
0.8518,1.1461,3.3208,-0.0679,-1.8264506466315171,0.17896993217736273,0.013237879968483081,0.9586432205784338,3.6130983297210943e-38,0.03080418945587118,0.034082445664098356,-0.1679144838535478,0.48096005270349707,0.10008503877574043,0.6887108573558911,0.03423257749624936,0.8923186188499928,0.4079886124688378,0.28542467698650137,-0.08402444003458806,0.5760644464144056,global,N/A,,,276,119,,,,,,,,,,,,,,,,
