subgroup,term,coef,p,significant
#15,famsup,0.6552307159372335,0.436364294786589,no
#15,schoolsup,1.4005122350660546,0.48385283121932665,no
#15,studytime,-0.18140267389790732,0.7343665975492333,no
#16,const,2.08449851905751,0.5942640029861439,no
#16,G1,0.48922728161850737,0.4871103063466722,no
#16,G2,0.3590203120419069,0.5763257227193197,no
#16,absences,0.03348196088024588,0.7300328288534205,no
#16,activities,2.39568257248996,0.11292186269637736,no
#16,paid,2.628307991606072,0.1704502222494242,no
#16,famsup,-1.3792358941048062,0.3327341488113048,no
#16,schoolsup,1.4115102160561506,0.46128502634056945,no
#16,studytime,-1.0626535254342493,0.31310160723288505,no
#17,const,-1.8697786755381784,0.579458079269094,no
#17,G1,-0.3593201811035833,0.6540130204196963,no
#17,G2,1.4154985291147466,0.04962232320985988,yes
#17,absences,0.09909325007292116,0.3733980095577435,no
#17,activities,1.745899528327163,0.20797833476614103,no
#17,paid,0.35791584339248494,0.901967801709877,no
#17,famsup,-1.4594286409242199,0.24784766024415542,no
#17,schoolsup,6.816329274568988,0.02803897306751975,yes
#17,studytime,0.20519503345461398,0.821920656985901,no
#18,const,-5.699920491076347,0.006975911356344128,yes
#18,G1,0.5551061591506294,0.05458553905829491,yes
#18,G2,0.8924053740653154,0.011955273508263633,yes
#18,absences,0.3670525945838786,0.016731057194507487,yes
#18,activities,-1.3274316473629066,0.1419193083912032,no
#18,paid,-2.7408490138154096,0.04971736753408146,yes
#18,famsup,2.343733478127559,0.008315978863521431,yes
#18,schoolsup,-1.0653148461268915,0.5654986898455348,no
#18,studytime,-0.034358212684343276,0.9622229461100213,no
#19,const,-5.121081339788949,0.01750473891699865,yes
#19,G1,0.6809635422175645,0.04301032464593455,yes
#19,G2,0.678553803004424,0.0742071014753415,yes
#19,absences,0.27828859512391313,0.05979493185818341,yes
#19,activities,-1.8730251220021437,0.05812451805030703,yes
#19,paid,-1.0449403822289005,0.5435521538645158,no
#19,famsup,2.1063733348971594,0.02271183639438724,yes
#19,schoolsup,-1.3317842343947817,0.45872222140931185,no
#19,studytime,0.7728959367014325,0.3405987666358481,no
#20,const,2.7041239076778076,0.0976242355782702,yes
#20,G1,0.16813997571216488,0.3109769668664426,no
#20,G2,0.5848737151382684,0.013691800539157924,yes
#20,absences,0.09319074519344384,0.06674503648465589,yes
#20,activities,-0.9731914423318213,0.01536460844762168,yes
#20,paid,1.8300163718111735,0.1645512282271041,no
#20,famsup,-0.1356318563830583,0.6973647096990927,no
#20,schoolsup,6.516238492625954,2.5939871815352066e-07,yes
#20,studytime,0.3583239899067765,0.20000546808926456,no
#21,const,-2.4403770896490355,0.48324465075419387,no
#21,G1,0.9482186401636442,0.3044312682287397,no
#21,G2,0.19667606540120164,0.8218611274790152,no
#21,absences,-0.15371439832710074,0.47013285674564764,no
#21,activities,2.739626445045266,0.08489772709583354,yes
#21,paid,3.073059975583732e-15,0.4326629533307552,no
#21,famsup,-0.34940107472604065,0.8228930070611142,no
#21,schoolsup,2.2629259784574813,0.26421851359527404,no
#21,studytime,-0.38438252876667933,0.728969012577421,no
#22,const,-2.4403770896490355,0.48324465075419387,no
#22,G1,0.9482186401636442,0.3044312682287397,no
#22,G2,0.19667606540120164,0.8218611274790152,no
#22,absences,-0.15371439832710074,0.47013285674564764,no
#22,activities,2.739626445045266,0.08489772709583354,yes
#22,paid,3.073059975583732e-15,0.4326629533307552,no
#22,famsup,-0.34940107472604065,0.8228930070611142,no
#22,schoolsup,2.2629259784574813,0.26421851359527404,no
#22,studytime,-0.38438252876667933,0.728969012577421,no
#23,const,-2.4403770896490355,0.48324465075419387,no
#23,G1,0.9482186401636442,0.3044312682287397,no
#23,G2,0.19667606540120164,0.8218611274790152,no
#23,absences,-0.15371439832710074,0.47013285674564764,no
#23,activities,2.739626445045266,0.08489772709583354,yes
#23,paid,3.073059975583732e-15,0.4326629533307552,no
#23,famsup,-0.34940107472604065,0.8228930070611142,no
#23,schoolsup,2.2629259784574813,0.26421851359527404,no
#23,studytime,-0.38438252876667933,0.728969012577421,no
#24,const,-2.976340629269618,0.10135139325193743,no
#24,G1,1.2858534087535605,0.022844442411979006,yes
#24,G2,-0.04062624006134907,0.918003245388824,no
#24,absences,0.08081077560303129,0.4022743984067849,no
#24,activities,-0.2391294338131953,0.7551825271180453,no
#24,paid,0.500622465817381,0.6795202129360314,no
#24,famsup,1.2036011290928315,0.13315084092664314,no
#24,schoolsup,5.5181009131013115,0.004409690922695708,yes
#24,studytime,0.04149633396654706,0.9503722546028384,no
#25,const,3.5164804948178805,0.3395120123538865,no
#25,G1,0.4939304854933382,0.4710069582775498,no
#25,G2,0.2644876960831497,0.6613156881271883,no
#25,absences,0.08076110552864413,0.3613681935699803,no
#25,activities,1.4275653170571339,0.18784678381679817,no
#25,paid,1.7182496339333895,0.32155644412504825,no
#25,famsup,-1.7802746080786163,0.13891703647682274,no
#25,schoolsup,1.3140873656053538,0.42232181748182196,no
#25,studytime,-0.9227913542228519,0.2328853692665943,no
#26,const,-3.01700924845214,0.3786264763814323,no
#26,G1,-0.13268914077838634,0.8339423264982055,no
#26,G2,1.3237336906548909,0.037273743556201784,yes
#26,absences,0.09139655924304256,0.46739756369286034,no
#26,activities,1.5737059196860506,0.19241257989424318,no
#26,paid,0.640324382481336,0.8194592420590845,no
#26,famsup,-1.2732620419988117,0.3096525699971169,no
#26,schoolsup,6.864410082502756,0.027381510899802824,yes
#26,studytime,-0.05829021050292482,0.9507940450122354,no
#27,const,1.3822214876337044,0.6985375697078657,no
#27,G1,0.33999703858831776,0.4173345912595222,no
#27,G2,0.5538494954267994,0.2618556464863965,no
#27,absences,0.24854386069206993,0.09706475420101839,yes
#27,activities,-0.13143376148477548,0.9028850364089358,no
#27,paid,0.654896804893955,0.7525961221616595,no
#27,famsup,-0.5234599509759814,0.6429144563486615,no
#27,schoolsup,6.694836759606888,0.011522121103071064,yes
#27,studytime,-0.36062987493101506,0.5742373245148009,no
#28,const,1.099245094259631,0.7059821791390994,no
#28,G1,0.3168794246132773,0.4753039587937623,no
#28,G2,0.5749115475132534,0.2523566995379811,no
#28,absences,0.2255323269453458,0.09485752000990132,yes
#28,activities,-0.08992372119344871,0.9249576077053947,no
#28,paid,0.5227195450666438,0.7857861395152479,no
#28,famsup,-0.7317485060404811,0.4145649027876126,no
#28,schoolsup,6.8570024747905185,0.00835078166279838,yes
#28,studytime,-0.05248506308152168,0.9289904494642469,no
#29,const,-2.0425696781849543,0.4755960454122846,no
#29,G1,-0.13122009033133253,0.8234944980259847,no
#29,G2,1.2465327692869974,0.031184061977239833,yes
#29,absences,0.10118927444211437,0.3135151256049519,no
#29,activities,1.4006074700195796,0.20235565627821014,no
#29,paid,0.6484807299333228,0.8043528609034096,no
#29,famsup,-1.4250721970236313,0.22059169814657023,no
#29,schoolsup,6.880890094706774,0.016779634663466235,yes
#29,studytime,0.03301752092557697,0.9667688875558633,no
#30,const,-2.0425696781849543,0.4755960454122846,no
#30,G1,-0.13122009033133253,0.8234944980259847,no
#30,G2,1.2465327692869974,0.031184061977239833,yes
#30,absences,0.10118927444211437,0.3135151256049519,no
#30,activities,1.4006074700195796,0.20235565627821014,no
#30,paid,0.6484807299333228,0.8043528609034096,no
#30,famsup,-1.4250721970236313,0.22059169814657023,no
#30,schoolsup,6.880890094706774,0.016779634663466235,yes
#30,studytime,0.03301752092557697,0.9667688875558633,no
#31,const,1.596979978637724,0.6793463888741066,no
#31,G1,0.1465022360968951,0.7450435698941135,no
#31,G2,0.7291984231117689,0.271708009699002,no
#31,absences,0.2052718266368322,0.18949907963565257,no
#31,activities,-0.30428339227627044,0.7651997444334437,no
#31,paid,-0.09613999989490818,0.9712588695536652,no
#31,famsup,-0.8220405255979093,0.4094955127428994,no
#31,schoolsup,6.9193027356991905,0.011395250599390607,yes
#31,studytime,-0.14696538854937075,0.8689640167367279,no
#32,const,-4.020584202522869,0.11802983543398549,no
#32,G1,0.37112722237584117,0.39830981568729684,no
#32,G2,0.9161653606382694,0.05226582859634079,yes
#32,absences,0.14642376431054038,0.42468706893155184,no
#32,activities,-0.7918467220803916,0.47524543302201794,no
#32,paid,-2.658192725107641e-15,0.005348520739021536,yes
#32,famsup,1.0742978520735285,0.24051899436379254,no
#32,schoolsup,6.6190534014553215,0.005818928456527395,yes
#32,studytime,0.2461538409333126,0.7649135523196223,no
#33,const,-1.8905065308044087,0.4384266338653463,no
#33,G1,0.2838537286314682,0.507199404393226,no
#33,G2,0.9450230068180357,0.040164121346558626,yes
#33,absences,0.158480841335944,0.2960669408372478,no
#33,activities,-1.6681526399581825,0.140464380480988,no
#33,paid,3.605437952668381e-14,0.004169950753139935,yes
#33,famsup,1.289219512471495,0.19034628853575314,no
#33,schoolsup,6.579731430310673,0.005417066881739375,yes
#33,studytime,-0.5990591265146064,0.4099357341619171,no
#34,const,-3.576185247205975,0.0642317102375361,yes
#34,G1,0.15870496759407327,0.6670345549944001,no
#34,G2,0.9112511411761927,0.027338712857179003,yes
#34,absences,0.4512001589290182,0.0023857626163597094,yes
#34,activities,0.2842557952764313,0.6825150962317643,no
#34,paid,-1.7309627895854067,0.0930225723699334,yes
#34,famsup,1.1938179262781432,0.08396579819097606,yes
#34,schoolsup,1.3163731604891815,0.7600981853911418,no
#34,studytime,0.7156244490313046,0.15483898043756952,no
#35,const,-5.165076401731966,0.005483917867628803,yes
#35,G1,0.5530225597496309,0.0415555208981507,yes
#35,G2,0.8481296227079929,0.010568592307774384,yes
#35,absences,0.330758342911792,0.01827963121063308,yes
#35,activities,-1.1381243444740317,0.1409644526486023,no
#35,paid,-2.90126029854624,0.02797893562700328,yes
#35,famsup,2.0839332203112124,0.007465441528824456,yes
#35,schoolsup,-1.9028579142973183,0.1554300291654096,no
#35,studytime,0.0653714761948141,0.9215376336999705,no
#36,const,1.5715333247876098,0.4039925146630998,no
#36,G1,-0.4471309641070822,0.26214450666239153,no
#36,G2,1.158739461832608,0.004102464877652218,yes
#36,absences,0.08550536557148153,0.44960629647422723,no
#36,activities,2.62393415353021,0.051882716102985726,yes
#36,paid,-2.6262191522786695e-14,0.07302554922011312,yes
#36,famsup,-2.07392293450877,0.09423767898678671,yes
#36,schoolsup,0.35066718376480344,0.7945565807278399,no
#36,studytime,0.19994985634084528,0.7288917324986601,no
#37,const,2.4222021858057747,0.6629339061934657,no
#37,G1,0.3944443299770676,0.6073774200030935,no
#37,G2,0.44383834387336596,0.4995410372336838,no
#37,absences,0.08086864871870758,0.3780568671329999,no
#37,activities,1.503719450777548,0.19872246026085544,no
#37,paid,1.9342241415606205,0.3131957949990561,no
#37,famsup,-1.3933728853621834,0.26977463872399016,no
#37,schoolsup,1.0631580569772785,0.49023678753160016,no
#37,studytime,-1.040139309119283,0.30382316985666397,no
#38,const,0.4801648519521642,0.8745521984089559,no
#38,G1,0.2485640475715157,0.4843401656950196,no
#38,G2,0.7277736622840009,0.07214877669301645,yes
#38,absences,0.19082037131144625,0.0740173530746679,yes
#38,activities,1.430974607916589,0.14880553950725856,no
#38,paid,1.4295949067970257,0.40852009468173833,no
#38,famsup,-1.0708389933219618,0.36339098481439236,no
#38,schoolsup,2.3122973439008305,0.361025932405049,no
#38,studytime,-1.1891454463801023,0.2864680335955506,no
#39,const,1.3644721641547868,0.5773108819449257,no
#39,G1,0.22723121880983752,0.45546432444248797,no
#39,G2,0.6671924986660516,0.07704741522273685,yes
#39,absences,0.18117636422636996,0.06898442191826952,yes
#39,activities,-0.2579703084564229,0.7276145520159256,no
#39,paid,0.42402646231651886,0.7911513045354728,no
#39,famsup,-0.6480151971267006,0.37615681732781403,no
#39,schoolsup,6.708140475647293,0.00246336261872063,yes
#39,studytime,-0.11086430897785915,0.8123213766939335,no
#40,const,1.3644721641547868,0.5773108819449257,no
#40,G1,0.22723121880983752,0.45546432444248797,no
#40,G2,0.6671924986660516,0.07704741522273685,yes
#40,absences,0.18117636422636996,0.06898442191826952,yes
#40,activities,-0.2579703084564229,0.7276145520159256,no
#40,paid,0.42402646231651886,0.7911513045354728,no
#40,famsup,-0.6480151971267006,0.37615681732781403,no
#40,schoolsup,6.708140475647293,0.00246336261872063,yes
#40,studytime,-0.11086430897785915,0.8123213766939335,no
#41,const,0.5217531670067306,0.8679040977982294,no
#41,G1,0.8322136680843839,0.19018142852523934,no
#41,G2,0.14413181293368466,0.7909311940351201,no
#41,absences,0.07514198330086413,0.3610457612761213,no
#41,activities,1.21876606768543,0.29731357338731906,no
#41,paid,2.1560490846912477,0.18444647455318378,no
#41,famsup,-1.2119507772676519,0.32946275088262666,no
#41,schoolsup,0.851686200984517,0.5783915510991113,no
#41,studytime,-0.796091639472531,0.3857097249611191,no
#42,const,1.5044818516844387,0.6901833770873071,no
#42,G1,0.5729828855609895,0.4220213847884132,no
#42,G2,0.33120703069044205,0.5687333663902616,no
#42,absences,0.054472920058662055,0.5695510005142308,no
#42,activities,1.8386874288940342,0.12487935226926959,no
#42,paid,2.2549845132133672,0.2003064232419645,no
#42,famsup,-1.0539005621843218,0.3401090853155305,no
#42,schoolsup,1.9891258541306822,0.1773175212601698,no
#42,studytime,-1.0332573479321265,0.245203688873187,no
#43,const,1.2229624024676458,0.7058168762665109,no
#43,G1,0.24573504804106738,0.5428108984647264,no
#43,G2,0.6719090905421026,0.12209433511550918,no
#43,absences,0.16550212805620557,0.11336074021836606,no
#43,activities,1.6216066022775264,0.13528055092102462,no
#43,paid,1.1738646894066957,0.5090693073075441,no
#43,famsup,-1.0317341923500534,0.37874963062985356,no
#43,schoolsup,0.0,,no
#43,studytime,-1.147350771656134,0.32781056825868604,no
#44,const,-1.3025673824315573,0.7334964599915852,no
#44,G1,-0.11228756420301822,0.88893492996779,no
#44,G2,1.2815044866555452,0.11218477836195924,no
#44,absences,0.2145495954995396,0.2599075402066035,no
#44,activities,0.83805376728011,0.492624523835816,no
#44,paid,4.849857953848449e-16,0.18799944422717255,no
#44,famsup,-0.49310084647054475,0.6947944143282836,no
#44,schoolsup,6.189738048047962,0.044676875637970834,yes
#44,studytime,-0.9242928109512321,0.37703135865947635,no
#45,const,2.7876198211232732,0.0002579648373111514,yes
#45,G1,0.14185205258902023,0.24080383793843552,no
#45,G2,0.6469273550573039,1.0948567434853556e-07,yes
#45,absences,-0.012180736436434997,0.7317566859437126,no
#45,activities,-0.4698522757786705,0.06792945198422481,yes
#45,paid,-8.60423974895738,3.860149005470906e-12,yes
#45,famsup,0.02962944944736212,0.9029529237971249,no
#45,schoolsup,-1.1271235623821068,0.016190889589390405,yes
#45,studytime,0.29516407430983493,0.0731393541179512,yes
#46,const,-4.193214932176521,0.0615033629204182,yes
#46,G1,0.09986676470173395,0.7951991679214975,no
#46,G2,1.056797722652553,0.015015036982848477,yes
#46,absences,0.46790006543016427,0.0036418192168329484,yes
#46,activities,0.26145202155921154,0.7258374849993354,no
#46,paid,-1.610494407667609,0.1448463371820845,no
#46,famsup,0.8310375653831241,0.2412612460023579,no
#46,schoolsup,0.7645512152480052,0.8647261656415685,no
#46,studytime,0.4661442530148825,0.24868919859932645,no
#47,const,-2.148733894679932,0.15063993064705772,no
#47,G1,1.2058256503745202,0.016524583055769648,yes
#47,G2,-0.017849294160187712,0.9606536428529038,no
#47,absences,0.06125570794621378,0.4776449338272082,no
#47,activities,0.20012692078470184,0.7309622461733569,no
#47,paid,0.32635557051693276,0.7696339641632557,no
#47,famsup,1.1081300732818826,0.09411727395021764,yes
#47,schoolsup,5.083626107376899,0.002170217918994582,yes
#47,studytime,-0.12291276890688341,0.8252587291350542,no
#48,const,-2.148733894679932,0.15063993064705772,no
#48,G1,1.2058256503745202,0.016524583055769648,yes
#48,G2,-0.017849294160187712,0.9606536428529038,no
#48,absences,0.06125570794621378,0.4776449338272082,no
#48,activities,0.20012692078470184,0.7309622461733569,no
#48,paid,0.32635557051693276,0.7696339641632557,no
#48,famsup,1.1081300732818826,0.09411727395021764,yes
#48,schoolsup,5.083626107376899,0.002170217918994582,yes
#48,studytime,-0.12291276890688341,0.8252587291350542,no
#49,const,-2.148733894679932,0.15063993064705772,no
#49,G1,1.2058256503745202,0.016524583055769648,yes
#49,G2,-0.017849294160187712,0.9606536428529038,no
#49,absences,0.06125570794621378,0.4776449338272082,no
#49,activities,0.20012692078470184,0.7309622461733569,no
#49,paid,0.32635557051693276,0.7696339641632557,no
#49,famsup,1.1081300732818826,0.09411727395021764,yes
#49,schoolsup,5.083626107376899,0.002170217918994582,yes
#49,studytime,-0.12291276890688341,0.8252587291350542,no
