r2,mae,mse,mean_residual,intercept,coef__G1,pval__G1,coef__G2,pval__G2,coef__absences,pval__absences,coef__activities,pval__activities,coef__paid,pval__paid,coef__famsup,pval__famsup,coef__schoolsup,pval__schoolsup,coef__studytime,pval__studytime,model_type,description,cookD,indices,n_train,n_test,baseline_r2,baseline_mae,baseline_mse,baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
0.8845,1.0903,3.0404,1.0903,-4.464654956513932,0.6555240766585828,0.12457649319730982,0.5724983756537514,0.12618510678317144,0.47874311493049376,0.023333997516604817,-3.011549953994228,0.017972003014327578,-0.2768978821692478,0.8605322372902693,0.20012399948493176,0.900205987871902,4.877445000405211,0.1248890664497687,0.14355472811428727,0.8389445491619838,subgroup,"Dalc in (0.999, 2.0] ∧ Medu in (-0.001, 2.0] ∧ age in (17.0, 18.0]",158.92505005469735,"[6, 9, 13, 14, 19, 31, 32, 41, 45, 55, 69, 82, 85, 88, 115, 131, 141, 167, 188, 205, 220, 245, 249, 279, 306, 307, 311, 312]",28,6,0.7943,2.0204,5.4164,-0.2389,0.24003973352208516,-0.7626597968117208,0.28125,7.0,0.04523067955904345,-2.0938085282489887,0.078125,3.0,0.037834210149517454,-2.235208615986677,0.078125,3.0
0.5898,2.0475,7.2563,-1.108,-6.9033129696665805,0.14441872859867888,0.6408010902187999,1.4624217900168555,0.00023321898415917455,0.45042996854591716,0.0008103897363712754,-1.2448870006739399,0.2530963441398873,-1.5618345327428145,0.19069535659121717,1.6785173346702553,0.11600489094627804,3.210192471113037,0.046739286030282566,-0.6344798657594045,0.4149775607805092,subgroup,"Fjob=='services' ∧ Medu in (-0.001, 2.0]",158.64168614697053,"[1, 6, 7, 16, 25, 41, 44, 57, 69, 79, 98, 110, 132, 141, 144, 146, 160, 168, 173, 177, 191, 201, 202, 211, 245, 260, 261, 264, 271, 272, 279, 284, 300, 301, 306, 307]",36,12,0.7652,1.1424,4.1522,-0.2772,0.7810584244906791,0.8049828796420785,0.88330078125,54.0,0.0707459807183094,-1.584037234458091,0.07568359375,20.0,0.013051682429588629,-2.5688597847644097,0.008056640625,9.0
0.5898,2.0475,7.2563,-1.108,-6.9033129696665805,0.14441872859867888,0.6408010902187999,1.4624217900168555,0.00023321898415917455,0.45042996854591716,0.0008103897363712754,-1.2448870006739399,0.2530963441398873,-1.5618345327428145,0.19069535659121717,1.6785173346702553,0.11600489094627804,3.210192471113037,0.046739286030282566,-0.6344798657594045,0.4149775607805092,subgroup,"Fjob=='services' ∧ Medu in (-0.001, 2.0] ∧ failures in (-0.001, 3.0]",158.64168614697053,"[1, 6, 7, 16, 25, 41, 44, 57, 69, 79, 98, 110, 132, 141, 144, 146, 160, 168, 173, 177, 191, 201, 202, 211, 245, 260, 261, 264, 271, 272, 279, 284, 300, 301, 306, 307]",36,12,0.7652,1.1424,4.1522,-0.2772,0.7810584244906791,0.8049828796420785,0.88330078125,54.0,0.0707459807183094,-1.584037234458091,0.07568359375,20.0,0.013051682429588629,-2.5688597847644097,0.008056640625,9.0
0.016,4.8777,29.4052,-0.664,0.6622904405403984,1.7100352927132156,0.00522162825007833,-0.611623137225466,0.28816363117793176,0.16459872015696558,0.07108521840438435,-4.347746061404744,0.0002665970030317863,1.3480219726452376,0.20331368561262372,-1.6753013836293078,0.08834513261702395,3.4919910950533506,0.0578990103505122,-0.9600772312952759,0.16958106404136095,subgroup,"age in (17.0, 18.0] ∧ famsize=='GT3' ∧ nursery=='yes'",145.5249068108291,"[6, 19, 21, 31, 32, 33, 43, 58, 84, 85, 88, 107, 115, 117, 120, 131, 137, 140, 141, 176, 188, 205, 224, 226, 227, 229, 230, 243, 245, 279, 295, 312]",32,11,0.8035,1.7102,5.872,-0.5908,0.9918466139101083,2.882811702398266,0.99658203125,61.0,0.13151143958599001,-1.1860373726883382,0.13916015625,20.0,0.0029891074403919277,-3.474271839818014,0.00146484375,2.0
-2.1922,4.0845,23.1432,-0.3317,-2.407770305352586,0.7712735752203518,0.012809891848571366,0.21345743532937578,0.46551531897819376,0.37335033681038193,0.0015122403663245304,-4.385804080073709,0.0006442102347274412,0.740577234055882,0.5313111339117567,0.14721663231143123,0.8979077634336512,3.26074456802095,0.0682753717149647,0.38224191446485145,0.6176727441253427,subgroup,"Medu in (-0.001, 2.0] ∧ goout in (2.0, 3.0] ∧ sex=='F'",136.801583112161,"[6, 8, 19, 24, 31, 55, 81, 82, 97, 115, 128, 156, 160, 162, 171, 188, 225, 228, 238, 245, 249, 259, 261, 272, 291, 299, 312]",27,4,0.7965,0.9782,1.4753,0.1256,0.9374559243636189,2.1123445146602724,0.9375,9.0,0.7789847340315446,0.88349861566818,0.875,8.0,0.22511779943365548,-0.8659175523248875,0.4375,4.0
-0.9075,2.6595,11.8028,1.7221,-6.4586646252008455,0.6821171524429842,0.08991665502656562,0.7199186225095469,0.03661422831880836,-0.13518019327439684,0.5035841162848242,0.17474470085588978,0.8604920353049312,2.451181350131012,0.04902630559813301,-1.8701708255683376,0.18975578470905582,-5.830466605968429,0.06727350337503821,0.7263035967627003,0.21590111963617178,subgroup,"Mjob=='teacher' ∧ Walc in (0.999, 2.0] ∧ school=='GP'",129.16547056142466,"[27, 30, 34, 63, 75, 86, 92, 94, 107, 109, 114, 126, 129, 134, 145, 147, 151, 176, 180, 183, 184, 194, 198, 223, 229, 253, 258, 276]",28,4,0.7053,1.3344,1.8234,-0.0897,0.8203784385433621,1.079957802830272,0.9375,9.0,0.7352226077323832,0.7088169525510393,0.8125,7.0,0.13620009386338097,-1.341042740876647,0.3125,3.0
0.6435,1.8537,6.0465,1.596,-1.9450236111304848,0.8086548607412034,0.01575943949910079,0.3103580614566165,0.26429270219458467,0.3896690373335771,0.0016552306282341333,-3.4637224641341318,0.002375624875550575,0.9789355354974583,0.4119625133074799,-0.6767524973800132,0.525661383642793,-1.5993533204849317,0.5411868350449598,-0.318698174449361,0.5730498841927376,subgroup,"Medu in (-0.001, 2.0] ∧ freetime in (0.999, 3.0] ∧ goout in (2.0, 3.0]",125.40385933750366,"[6, 8, 19, 24, 31, 41, 55, 81, 97, 105, 144, 156, 162, 163, 171, 177, 188, 211, 225, 228, 238, 245, 261, 267, 272, 289, 299, 312]",28,10,0.8883,0.9812,1.895,-0.0248,0.872270264860533,1.2145015143011202,0.947265625,43.0,0.17072205820387235,-1.0043569625981292,0.1875,18.0,0.05920874621037922,-1.7260459435554376,0.0322265625,9.0
0.5022,3.6428,16.6727,1.3259,1.403253312182482,1.2264694030523313,0.020241645839910078,-0.027294016972287283,0.9567207661813233,-0.011884287704553865,0.7271051422485647,-4.103207035761786,0.0007637940366703255,0.65173120438152,0.5356911325093971,-3.271642561750626,0.004577503544383642,0.6475121182351788,0.8099474115302931,-0.9740213088091346,0.25084343427041905,subgroup,"age in (17.0, 18.0] ∧ famsize=='GT3' ∧ freetime in (0.999, 3.0]",124.30253205015876,"[6, 19, 21, 31, 85, 86, 93, 107, 117, 120, 131, 137, 140, 176, 178, 188, 205, 227, 229, 230, 245, 257, 279, 295, 307, 312]",26,10,0.9038,1.3598,3.2212,0.0154,0.9804405648791721,2.4120255716835963,0.9755859375,46.0,0.09340484630436008,-1.4288920238935277,0.1162109375,15.0,0.012381156736120405,-2.690842698338285,0.0068359375,4.0
0.5616,3.2402,14.0764,3.1574,-8.956020402856451,1.3939130501640802,0.003814611294824425,0.3055380770796061,0.4100629294608994,0.043293202755540196,0.30891393786696336,-2.85203909343197,0.017579994956767497,2.830139900601878,0.06278447630222594,-2.0417103933215186,0.1572548274224221,7.106754401647574,0.0021593640119884072,-0.24703439358618667,0.7440913941341367,subgroup,"Walc in (0.999, 2.0] ∧ age in (17.0, 18.0] ∧ school=='GP'",118.38047081408648,"[9, 19, 27, 31, 32, 46, 55, 58, 63, 82, 86, 88, 107, 115, 131, 137, 167, 176, 178, 188, 221, 229, 245, 249, 258, 295, 298]",27,8,0.9457,1.009,1.7446,0.208,0.956108059910079,1.9830679073168749,0.9921875,34.0,0.11835778784650633,-1.2940133803711389,0.125,9.0,0.018641118308472954,-2.5649353261328467,0.0078125,1.0
0.7225,2.0791,7.6131,1.7299,-2.626278776210484,0.9076334327078062,0.06493801934367703,0.25612787262591885,0.6118771607474562,0.24288829476878765,0.008257864445802506,-4.709725021560332,0.00014702333370109888,1.428353148116555,0.1811554247962314,-1.4866977557170178,0.17481624870771262,1.2627447657421433,0.6543997784332132,-0.08436507871949361,0.9178781906842303,subgroup,"address=='U' ∧ age in (17.0, 18.0] ∧ freetime in (0.999, 3.0]",117.06477877199818,"[6, 19, 21, 31, 41, 55, 69, 86, 93, 95, 117, 119, 120, 131, 140, 176, 188, 220, 221, 227, 230, 245, 258, 269, 279, 295, 306, 307]",28,9,0.9326,0.9303,1.8482,0.0286,0.8492860924557817,1.104641773595454,0.875,32.0,0.10437141473572067,-1.3671911484802315,0.1796875,14.0,0.026522171034880613,-2.268138238772834,0.005859375,2.0
