subgroup,term,coef,p,significant
#10,active_minutes,1.9918566599488974e-05,0.23453543604964225,no
#10,nr_distinct_files_viewed,0.03266767800490468,0.09319048009348081,yes
#10,total_course_activities,0.0003105484097017386,0.9178016842896366,no
#10,distinct_days,0.024806928398766158,0.030461638417386475,yes
#10,nr_files_viewed,-0.01090422351400993,0.39942611611310264,no
#10,nr_practice_exams_viewed,0.015798288767835636,0.37855128638998625,no
#11,const,6.709029885977737,3.5828896289859235e-26,yes
#11,total_attended_labsessions,0.03192040122414519,0.06227471623160662,yes
#11,active_minutes,1.9918566599488974e-05,0.23453543604964225,no
#11,nr_distinct_files_viewed,0.03266767800490468,0.09319048009348081,yes
#11,total_course_activities,0.0003105484097017386,0.9178016842896366,no
#11,distinct_days,0.024806928398766158,0.030461638417386475,yes
#11,nr_files_viewed,-0.01090422351400993,0.39942611611310264,no
#11,nr_practice_exams_viewed,0.015798288767835636,0.37855128638998625,no
#12,const,7.154006759492221,5.158904612454397e-10,yes
#12,total_attended_labsessions,0.02394119280897497,0.42310685665731507,no
#12,active_minutes,6.0733517560475965e-06,0.8106500309678278,no
#12,nr_distinct_files_viewed,0.054484229353515226,0.08705142867105149,yes
#12,total_course_activities,-0.007637371597631733,0.20163872218152093,no
#12,distinct_days,0.027203772397777354,0.19104570853469227,no
#12,nr_files_viewed,0.026670625801225478,0.29067261257603977,no
#12,nr_practice_exams_viewed,-0.0066426521676532235,0.8182241995004884,no
#13,const,6.675434931431387,3.2098033749674114e-21,yes
#13,total_attended_labsessions,0.03266804259158326,0.10149139341872895,no
#13,active_minutes,9.626257294057583e-06,0.6049713048393301,no
#13,nr_distinct_files_viewed,0.04858083236471902,0.03284869552785367,yes
#13,total_course_activities,-0.001936277697070686,0.5805410279413494,no
#13,distinct_days,0.026496947315223146,0.0417673798220125,yes
#13,nr_files_viewed,-0.003815088085246672,0.7950018133814083,no
#13,nr_practice_exams_viewed,0.02770938145461073,0.21226294775760593,no
#14,const,6.675434931431387,3.2098033749674114e-21,yes
#14,total_attended_labsessions,0.03266804259158326,0.10149139341872895,no
#14,active_minutes,9.626257294057583e-06,0.6049713048393301,no
#14,nr_distinct_files_viewed,0.04858083236471902,0.03284869552785367,yes
#14,total_course_activities,-0.001936277697070686,0.5805410279413494,no
#14,distinct_days,0.026496947315223146,0.0417673798220125,yes
#14,nr_files_viewed,-0.003815088085246672,0.7950018133814083,no
#14,nr_practice_exams_viewed,0.02770938145461073,0.21226294775760593,no
#15,const,7.33610140850908,1.1118892979748132e-09,yes
#15,total_attended_labsessions,0.014938525453398369,0.6430643727301446,no
#15,active_minutes,6.043579393307145e-06,0.8202521570413664,no
#15,nr_distinct_files_viewed,0.06930189992751613,0.03671447256013455,yes
#15,total_course_activities,-0.009127073036582566,0.1433080452964368,no
#15,distinct_days,0.017737907719188747,0.41464380673234724,no
#15,nr_files_viewed,0.03140338930589119,0.2435462715104926,no
#15,nr_practice_exams_viewed,0.001314116969376361,0.967883210736877,no
#16,const,5.7790556230984125,7.13476692847912e-12,yes
#16,total_attended_labsessions,0.035620293452471356,0.13777126634684414,no
#16,active_minutes,8.847114090607274e-06,0.6625068533124112,no
#16,nr_distinct_files_viewed,0.0723038688056785,0.013041362493857117,yes
#16,total_course_activities,-0.0015695073146237588,0.6820252028279739,no
#16,distinct_days,0.041441068381379,0.010784658252426667,yes
#16,nr_files_viewed,-0.009855023795448503,0.5419887002096913,no
#16,nr_practice_exams_viewed,0.028931417774574253,0.251577674150068,no
#17,const,0.15824813888637668,0.8689606801993878,no
#17,total_attended_labsessions,-0.04014293887573152,0.6451845143004105,no
#17,active_minutes,5.6974735454696845e-05,0.2503626887195065,no
#17,nr_distinct_files_viewed,0.05191436029114767,0.3363498765031008,no
#17,total_course_activities,0.03375893783101931,0.0004406217272349865,yes
#17,distinct_days,-0.007167996907591456,0.8669990471335998,no
#17,nr_files_viewed,-0.16537039186049346,0.0001706943786067983,yes
#17,nr_practice_exams_viewed,0.15607813852353297,0.01998481396767219,yes
#18,const,0.27655927513201206,0.7655949135651479,no
#18,total_attended_labsessions,-0.04895894803197556,0.5724185804116722,no
#18,active_minutes,5.774663173669194e-05,0.2420900593558147,no
#18,nr_distinct_files_viewed,0.044867966589718755,0.40204564499410034,no
#18,total_course_activities,0.03504736421481831,0.00021825639571567944,yes
#18,distinct_days,-0.008033622081249081,0.8495924591142411,no
#18,nr_files_viewed,-0.1718872268827351,6.730497591857703e-05,yes
#18,nr_practice_exams_viewed,0.1596454067526904,0.01688130132251286,yes
#19,const,1.4964797569741535,0.008655213098920752,yes
#19,total_attended_labsessions,0.003900590908089363,0.946929447611855,no
#19,active_minutes,1.2430132389716365e-05,0.7028544845425522,no
#19,nr_distinct_files_viewed,0.049360802634107456,0.1797808939293672,no
#19,total_course_activities,0.03202011456029498,2.2827743159967868e-07,yes
#19,distinct_days,-0.0396371018180547,0.20043849304262987,no
#19,nr_files_viewed,-0.15418818951145696,1.758331221530105e-07,yes
#19,nr_practice_exams_viewed,0.13108136375573143,0.005290599058816763,yes
#20,const,0.5511085322420299,0.4664881198271129,no
#20,total_attended_labsessions,0.03356569421668765,0.629765080404377,no
#20,active_minutes,7.488609788987928e-05,0.1014301802026852,no
#20,nr_distinct_files_viewed,0.03542933077420529,0.46874461342640794,no
#20,total_course_activities,0.047407191119113914,6.129273965813431e-08,yes
#20,distinct_days,-0.07035229103883557,0.11933847428390308,no
#20,nr_files_viewed,-0.22160475150533035,1.9624774081280324e-07,yes
#20,nr_practice_exams_viewed,0.14101667874987303,0.014331541810059406,yes
#21,const,1.5458862424361308,0.014263580861402487,yes
#21,total_attended_labsessions,0.013381773173217426,0.8395265467885483,no
#21,active_minutes,1.5368810254065996e-05,0.6503188500140682,no
#21,nr_distinct_files_viewed,0.04327138730527913,0.288591101085799,no
#21,total_course_activities,0.03001412420431327,1.895765153579537e-05,yes
#21,distinct_days,-0.029916849314335567,0.3933529726183894,no
#21,nr_files_viewed,-0.1431189325697499,1.984733026559157e-05,yes
#21,nr_practice_exams_viewed,0.11151057330132326,0.024181392752848425,yes
#22,const,1.3728847085017692,0.01057708965587441,yes
#22,total_attended_labsessions,0.0010935294425239994,0.9839961003837541,no
#22,active_minutes,2.7131569042438575e-05,0.35771694449890057,no
#22,nr_distinct_files_viewed,0.05161733092934323,0.10464528624018216,no
#22,total_course_activities,0.026268776457797845,2.6298013361942894e-06,yes
#22,distinct_days,-0.007514332265021113,0.7855649698107277,no
#22,nr_files_viewed,-0.1283755716714655,5.108332273993233e-07,yes
#22,nr_practice_exams_viewed,0.08752370706678549,0.03866806792527239,yes
#23,const,1.4803822633376067,0.002353378119882429,yes
#23,total_attended_labsessions,-0.005059298808890278,0.9174121138604843,no
#23,active_minutes,2.5616084074071727e-05,0.3660940425773511,no
#23,nr_distinct_files_viewed,0.05159137023449798,0.06597432042242182,yes
#23,total_course_activities,0.02622437075820251,9.091152214581828e-08,yes
#23,distinct_days,-0.011420025187694305,0.6476077358584094,no
#23,nr_files_viewed,-0.1288426587116768,7.178469863901285e-09,yes
#23,nr_practice_exams_viewed,0.10621967467473865,0.0048915300206336535,yes
#24,const,0.6216044878405612,0.376616203823833,no
#24,total_attended_labsessions,0.010611090301153397,0.8680707410451374,no
#24,active_minutes,8.183123221572704e-05,0.0696005128926777,yes
#24,nr_distinct_files_viewed,0.07497492350553162,0.08823998380267012,yes
#24,total_course_activities,0.039848091637704704,8.450591644009265e-08,yes
#24,distinct_days,-0.05738161142249279,0.16893088519914634,no
