r2,mae,mse,mean_residual,intercept,coef__nr_distinct_files_viewed,pval__nr_distinct_files_viewed,coef__total_course_activities,pval__total_course_activities,coef__nightly_activities,pval__nightly_activities,coef__distinct_days,pval__distinct_days,coef__logged_in_weekly,pval__logged_in_weekly,coef__nr_files_viewed,pval__nr_files_viewed,coef__nr_slides_viewed,pval__nr_slides_viewed,model_type,description,cookD,n_train,n_test,global_baseline_r2,global_baseline_mae,global_baseline_mse,global_baseline_mean_residual,mean_baseline_r2,mean_baseline_mae,mean_baseline_mse,mean_baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
0.1071,1.5584,3.7754,-0.1034,5.015372383113789,0.08436014139151626,0.0002523599231976171,0.010447629751910015,0.03844031333326678,-0.00584550060387516,0.06565539442274332,-0.007705017162074987,0.8278055892714401,0.05698820631598123,0.8676300206427079,-0.04699035376147305,0.042239181357735515,-0.009806083647586651,0.48457886879589873,subgroup,croho=='B Computer Science & Engineering' ∧ sex=='SEX_M',52.62695057429408,160,78,0.0558,1.7092,3.9922,0.5802,-0.0015099677493841668,1.7350320512820514,4.234703165064103,-0.07990384615384713,0.3007955780936511,-0.5242780679313236,0.06220029018809161,1232.0,0.12262571847552212,-1.170896028333665,0.031070260368999018,1166.0,0.2742431676805884,-0.6026893093807943,0.5642976387227904,1573.0
0.1251,1.5254,3.6061,-0.0515,5.015372383113789,0.08436014139151626,0.0002523599231976171,0.010447629751910015,0.03844031333326678,-0.00584550060387516,0.06565539442274332,-0.007705017162074987,0.8278055892714401,0.05698820631598123,0.8676300206427079,-0.04699035376147305,0.042239181357735515,-0.009806083647586651,0.48457886879589873,subgroup,croho=='B Computer Science & Engineering' ∧ double_major==False ∧ sex=='SEX_M',52.62695057429408,160,77,0.0492,1.6911,3.9189,0.6281,-0.00028709257844861114,1.7110227272727272,4.122903672889612,-0.03439935064935157,0.2225458453662617,-0.7676194176840442,0.0392596922264445,1155.0,0.0962799482599553,-1.3147131323304333,0.02024289587045867,1098.0,0.3082608736780236,-0.5028530265487299,0.6245078251957588,1564.0
-0.1673,1.0377,1.6507,-0.7721,5.172772181696862,-0.0008171571936488493,0.9705957978349178,-0.000995163298259276,0.771025701938733,-0.00024144542426544208,0.9408145742406082,-0.04403812921311169,0.1668050962565035,0.5045271685890574,0.26641833380008384,0.02139949492605473,0.24549158598566384,-0.005458126232655305,0.650245567431361,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_V' ∧ type_vooropleiding=='VWO',51.9925119935305,86,34,-1.418,1.6007,3.4194,-1.4461,-0.5657510043996719,1.272845417236662,2.2142103044570995,-0.8944596443228455,1.301808793146872e-05,-4.882909273372457,1.4327815733850002e-05,69.0,0.02783185662195381,-1.9836658484397218,0.016386065573897213,173.0,0.9986773996932147,3.2516829737306243,0.999515418894589,483.0
-0.2232,1.3262,3.0099,-0.1886,4.603288144561041,0.07429171205302443,5.19643147672061e-05,0.0019496066899455768,0.5699523812754772,0.004640779778965671,0.09725083795335593,-0.02650488916152745,0.2470522667194045,-0.6451783145809569,0.03836596878707549,-0.0036685213352168483,0.805809641614723,-0.03603376859927577,0.006518070619681473,subgroup,croho=='B Mechanical Engineering' ∧ origin=='ORIGIN_N',51.19817308815548,151,68,-0.1958,1.3952,2.9425,-0.7999,-0.03541362624207012,1.2629820802493177,2.547840787426764,-0.2951986754966882,0.5588915912363838,0.1487256999229194,0.07464506186554476,937.0,0.8187810636434503,0.9169881927861813,0.47320571438239417,1162.0,0.8627890497602618,1.101959999068612,0.7414096796215033,1279.0
-0.2232,1.3262,3.0099,-0.1886,4.603288144561041,0.07429171205302443,5.19643147672061e-05,0.0019496066899455768,0.5699523812754772,0.004640779778965671,0.09725083795335593,-0.02650488916152745,0.2470522667194045,-0.6451783145809569,0.03836596878707549,-0.0036685213352168483,0.805809641614723,-0.03603376859927577,0.006518070619681473,subgroup,croho=='B Mechanical Engineering' ∧ double_major==False ∧ origin=='ORIGIN_N',51.19817308815548,151,68,-0.1958,1.3952,2.9425,-0.7999,-0.03541362624207012,1.2629820802493177,2.547840787426764,-0.2951986754966882,0.5588915912363838,0.1487256999229194,0.07464506186554476,937.0,0.8187810636434503,0.9169881927861813,0.47320571438239417,1162.0,0.8627890497602618,1.101959999068612,0.7414096796215033,1279.0
-0.1295,1.0526,1.6676,-0.7135,5.173672770505615,0.0006813369841578015,0.975213413793518,-0.001128415120876066,0.7367306195208344,4.329345449916033e-06,0.9989257433153795,-0.04318605449481675,0.1645320215380602,0.4737892637243504,0.28408008662428724,0.02155933453464008,0.22484743061831589,-0.005765117965280148,0.6176357568946467,subgroup,sex=='SEX_V' ∧ type_vooropleiding=='VWO',50.099499515169036,89,35,-1.2569,1.5722,3.3321,-1.3875,-0.493928153825153,1.2729052969502401,2.205696502966795,-0.8539646869983937,2.9322070303120067e-05,-4.586502783959002,3.252533497288823e-05,85.0,0.031548763815594655,-1.9213941861587085,0.024728880234761164,195.0,0.9981886805305362,3.125408119839859,0.9984964016766753,491.0
-0.1295,1.0526,1.6676,-0.7135,5.173672770505615,0.0006813369841578015,0.975213413793518,-0.001128415120876066,0.7367306195208344,4.329345449916033e-06,0.9989257433153795,-0.04318605449481675,0.1645320215380602,0.4737892637243504,0.28408008662428724,0.02155933453464008,0.22484743061831589,-0.005765117965280148,0.6176357568946467,subgroup,double_major==False ∧ sex=='SEX_V' ∧ type_vooropleiding=='VWO',50.099499515169036,89,35,-1.2569,1.5722,3.3321,-1.3875,-0.493928153825153,1.2729052969502401,2.205696502966795,-0.8539646869983937,2.9322070303120067e-05,-4.586502783959002,3.252533497288823e-05,85.0,0.031548763815594655,-1.9213941861587085,0.024728880234761164,195.0,0.9981886805305362,3.125408119839859,0.9984964016766753,491.0
-0.2979,1.6354,4.6771,-0.31,5.3835047010866734,0.02071544102439349,0.25765447879083814,0.012143235739577905,0.061348832719735846,0.0004007300872803741,0.8777148161766812,-0.013075597922805729,0.7548345989899804,-1.1360248558082846,0.007028452394611733,-0.04113561407372216,0.15024355055259075,-0.005301639875503236,0.7422910958763498,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_R' ∧ sex=='SEX_V',48.11063548906542,83,48,-0.0849,1.6372,3.9093,0.5115,-0.009398892990344798,1.5191265060240964,3.6374109691779157,-0.18403614457831216,0.7402716664756976,0.6490633974621229,0.19193103772218834,502.0,0.8077796840303467,0.8779431978534205,0.4736701108966095,581.0,0.7211290120971734,0.5904132904528406,0.8423065014865436,686.0
-0.9936,1.3985,3.5783,-0.5597,4.663871977312966,0.07660382468476078,0.00458607816120136,-0.0019204160485697657,0.6787254509764187,0.00484188727794415,0.1742532002100065,-0.014934629542444358,0.6513571929289215,-0.78613816812994,0.04000691435743137,0.014293313540708702,0.44927111476518433,-0.044408699367588095,0.013497907755316674,subgroup,course_repeater==np.False_ ∧ croho=='B Mechanical Engineering' ∧ type_vooropleiding=='VWO',47.33311399286918,96,40,-0.6375,1.3672,2.9392,-1.0368,-0.2527485524185815,1.190416666666667,2.2485583767361117,-0.6735416666666673,0.7988827480182155,0.8468700587348411,0.299604471542807,370.0,0.9250647054085773,1.4689368851428997,0.7975311301752299,472.0,0.9365729748391348,1.5599356818027976,0.7975311301752299,472.0
0.2141,1.465,2.9262,-0.7035,4.737584400692734,0.05036057296532927,0.02972562074239544,0.008021077504473796,0.17837883898827303,-0.002056771539267279,0.5324636355991241,-0.053315219147211844,0.21071966465645772,0.07624663458937597,0.8594585856666723,-0.029020467702518357,0.23649091528235305,0.005873547723297994,0.6156043576354043,subgroup,course_repeater==np.False_ ∧ croho=='B Industrial Engineering' ∧ type_vooropleiding=='VWO',45.13584012592439,81,31,-0.0381,1.7219,3.8651,-0.847,-0.05571910835460914,1.7032656312226202,3.9307465423740475,-0.45547590601354093,0.0038574034262792278,-2.8560428547939822,0.00659928610548377,123.0,0.022845213134749846,-2.0848834513798633,0.012322810478508472,134.0,0.4198298204304013,-0.20409225271475526,0.5269493735395372,251.0
0.1503,1.2293,2.1914,-0.4882,4.763950943434983,0.015076981729373279,0.49085748699505427,-0.0009039346390607231,0.8045208877317093,0.001832278249148422,0.5708236420944943,-0.03012758536429292,0.3865561200923896,0.03403646963524476,0.9433871946420929,0.016619118993794577,0.3804676642683864,-0.0035518946144103003,0.7703826702375192,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_N' ∧ sex=='SEX_V',42.97526989459001,82,29,-0.408,1.589,3.6314,-1.1302,-0.12030682175632479,1.3977291841883934,2.8892992676772864,-0.5570227081581158,0.0021619319821346355,-3.1051278282570833,0.004608120769262314,99.0,0.05000089602605437,-1.7011215015573453,0.060327306389808655,145.0,0.9160900324443433,1.4159456610477066,0.9342046566307545,287.0
0.2043,1.525,3.1166,-0.6051,4.784218383563635,0.05206265288506721,0.009489604034546214,0.008140549459401552,0.12820287989964668,-0.000921045231053348,0.7583391021683721,-0.04923326866593815,0.14476693795242646,-0.15127305928749135,0.6979876822527268,-0.031909038363201275,0.16343022365346266,0.008623235451505742,0.4014023834960302,subgroup,course_repeater==np.False_ ∧ croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N',42.88708324937031,96,32,0.0217,1.7276,3.8321,-0.761,-0.025264776822356616,1.7423828124999998,4.015984157986111,-0.314583333333333,0.019888608869845913,-2.146410409294077,0.028483907924965024,162.0,0.030567227446623713,-1.9430871163748629,0.015460931928828359,149.0,0.29822632727551623,-0.5350209664390075,0.4377230014652014,255.0
0.1229,1.0917,1.8245,-0.588,4.83150736505085,0.011396427668046216,0.5464927478493539,-0.000751269395209391,0.8196816426803025,0.0014226867482731616,0.6343671427183549,-0.02782488556775388,0.34990365784808697,0.2625811988973006,0.516369509515364,0.014458201103352173,0.4066296951148485,-0.001396577601124327,0.9016687722173886,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_V',41.023034347576164,109,41,-0.6288,1.5961,3.3881,-1.2717,-0.24196446932869775,1.3597001566345932,2.5834043081698375,-0.7094428283732367,1.0159538107952066e-05,-4.8300269566144785,6.79468757880386e-06,115.0,0.007693353880043624,-2.531600176254316,0.0018038517805507581,210.0,0.9709636553550357,1.9511101955767236,0.991393265732313,612.0
0.1229,1.0917,1.8245,-0.588,4.83150736505085,0.011396427668046216,0.5464927478493539,-0.000751269395209391,0.8196816426803025,0.0014226867482731616,0.6343671427183549,-0.02782488556775388,0.34990365784808697,0.2625811988973006,0.516369509515364,0.014458201103352173,0.4066296951148485,-0.001396577601124327,0.9016687722173886,subgroup,double_major==False ∧ origin=='ORIGIN_N' ∧ sex=='SEX_V',41.023034347576164,109,41,-0.6288,1.5961,3.3881,-1.2717,-0.24196446932869775,1.3597001566345932,2.5834043081698375,-0.7094428283732367,1.0159538107952066e-05,-4.8300269566144785,6.79468757880386e-06,115.0,0.007693353880043624,-2.531600176254316,0.0018038517805507581,210.0,0.9709636553550357,1.9511101955767236,0.991393265732313,612.0
0.2343,1.5998,3.6279,-0.8586,4.516827274414268,0.05832929843152809,0.00694161589074332,0.00637639648981626,0.14582064182131485,0.0005921555248465777,0.8654465724804463,-0.03846739911793383,0.25358686359923815,0.22734441638358988,0.5800937683292424,-0.02765986775079708,0.1503080659539792,0.007529131266268432,0.5071650423095484,subgroup,croho=='B Industrial Engineering' ∧ sex=='SEX_M' ∧ type_vooropleiding=='VWO',40.55674083770707,84,30,-0.0248,1.9106,4.8557,-1.0711,-0.08574467904868555,1.8850793650793654,5.1442100340136045,-0.6373809523809524,0.005063159308843386,-2.7511794165867176,0.005651530809700489,111.0,0.018896883868796194,-2.1766370318633195,0.009830407798290253,120.0,0.2424264707796564,-0.7075821044639875,0.3575664833188057,214.0
-0.0155,1.6893,4.2871,-0.2161,5.94510182115528,0.054264470872463076,0.002103618356250576,0.005590671799947326,0.17868808490543756,0.00016921016009642824,0.9455932099139418,-0.008488646686011892,0.788685914722621,0.013626926631852165,0.962014842777041,-0.02846034893662834,0.1244499216156048,-0.00011863494729094301,0.9917241017428673,subgroup,course_repeater==np.False_ ∧ croho=='B Computer Science & Engineering',40.52160290371735,197,95,-0.0657,1.8087,4.4994,0.678,-0.01926383963874434,1.6945765428800428,4.3031952761906815,-0.2851830082821255,0.30978875277508056,-0.49809920497273225,0.06734255045468547,1877.0,0.4757573548283373,-0.06096727621319383,0.4191172554492873,2225.0,0.6612796803777734,0.4172587004628527,0.8896961128870149,2610.0
-0.0093,1.6652,4.1667,-0.1764,5.94510182115528,0.054264470872463076,0.002103618356250576,0.005590671799947326,0.17868808490543756,0.00016921016009642824,0.9455932099139418,-0.008488646686011892,0.788685914722621,0.013626926631852165,0.962014842777041,-0.02846034893662834,0.1244499216156048,-0.00011863494729094301,0.9917241017428673,subgroup,course_repeater==np.False_ ∧ croho=='B Computer Science & Engineering' ∧ double_major==False,40.52160290371735,197,94,-0.0766,1.7949,4.4447,0.7182,-0.01477910708393182,1.6713953990711738,4.1893483278445505,-0.24700831623285344,0.25759054766690115,-0.6532902241953762,0.045754279108181514,1785.0,0.4662272190257415,-0.08498697046780163,0.38793486720831655,2157.0,0.7053331955604767,0.5416811172632389,0.9188129445170004,2603.0
-0.2848,1.2377,2.6321,-0.1634,5.611700453377068,0.05554284450041157,0.005637194496626293,0.002556716862144377,0.5252872473217112,0.0034427554090517253,0.245727742835286,-0.046586071378351315,0.0778750847758094,-0.6568788923875819,0.05200261183492003,-0.0020435120676076373,0.9047031518604296,-0.03443583950804849,0.012981908750018225,subgroup,course_repeater==np.False_ ∧ croho=='B Mechanical Engineering' ∧ origin=='ORIGIN_N',39.773700403141106,127,55,-0.3059,1.3188,2.6753,-0.7689,-0.04399923621068935,1.1641947029348607,2.1387523658683683,-0.30022906227630736,0.46657953960502746,-0.08426283097403658,0.12208678630675363,631.0,0.83310312986196,0.9752322661029722,0.6056940391851939,802.0,0.9137332561613201,1.3824214566036521,0.7486615721458197,850.0
0.232,1.6329,3.7401,-0.6915,4.867248885831412,0.052331125379786805,0.008251335733269052,0.006750340633308096,0.1073266052970073,-0.00015010709460405725,0.964197244090687,-0.04851331778052594,0.09189421632245506,0.09785283209708395,0.7995004776144101,-0.02631933455703959,0.15710823224086337,0.005452683279525955,0.5914313859099352,subgroup,croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',38.1694076420585,94,32,0.0449,1.8697,4.6514,-0.9257,-0.04146934694999915,1.888364361702128,5.072108278632866,-0.4494015957446813,0.007876137832366563,-2.5548656053143666,0.007823881460353732,136.0,0.01127759318168302,-2.400659970881687,0.007401628419756889,135.0,0.15644150072073995,-1.0258886797229851,0.22145906393416226,222.0
0.0601,1.6215,3.9467,-0.0885,4.8955492894922665,0.0640644494026203,0.00016876090673019844,0.0039690284191150225,0.32940504572575435,-0.0007911622849257576,0.7444731063471588,0.024542193179744685,0.4156135840250861,-0.07089425010954076,0.798558934660537,-0.023519760754218254,0.1922884314427726,-0.0035239618978325157,0.7527180047323386,subgroup,croho=='B Computer Science & Engineering',34.48829218295729,215,102,-0.0288,1.7606,4.3201,0.6482,-0.006555484282890767,1.7077291381668942,4.226690367872406,-0.1659142726858184,0.12352492181094579,-1.164288782596373,0.02416049547340599,2035.0,0.15865886421667996,-1.0049599939472922,0.09393393751425821,2232.0,0.5921314256783895,0.2336402871381072,0.85233949465644,2940.0
0.0674,1.5992,3.8375,-0.0511,4.8955492894922665,0.0640644494026203,0.00016876090673019844,0.0039690284191150225,0.32940504572575435,-0.0007911622849257576,0.7444731063471588,0.024542193179744685,0.4156135840250861,-0.07089425010954076,0.798558934660537,-0.023519760754218254,0.1922884314427726,-0.0035239618978325157,0.7527180047323386,subgroup,croho=='B Computer Science & Engineering' ∧ double_major==False,34.48829218295729,215,101,-0.0371,1.7472,4.2674,0.6853,-0.004156821724372373,1.6878655307391204,4.131969970388061,-0.13078517154040978,0.09022527699312334,-1.3487912663823223,0.014883802165435764,1934.0,0.1485349188139654,-1.0482075281398116,0.07863129506160559,2158.0,0.6317326146670114,0.33738375089800926,0.8831249728608821,2927.0
0.0965,1.6875,3.9268,-1.0198,4.832924413520569,0.0407162125808649,0.03505491908625748,0.006578800035346223,0.11810488001628383,-0.0015479597775080217,0.6106886939664746,-0.04000803908783092,0.2118379063763636,0.2167424521518535,0.5694534223931496,-0.02493914129082757,0.1784244062962119,0.00765326368352693,0.4743280645832566,subgroup,croho=='B Industrial Engineering' ∧ type_vooropleiding=='VWO',34.36069209885374,101,38,-0.0919,1.8932,4.7457,-1.1261,-0.15816268922834298,1.875534132360605,5.033652557282828,-0.8291036998436698,0.009103425726567768,-2.4709068168468664,0.007422645801852923,204.0,0.026562912830988456,-1.9978345520173337,0.01477933374553686,221.0,0.20279375845806685,-0.8412945912456787,0.3128689318327815,336.0
0.0965,1.6875,3.9268,-1.0198,4.832924413520569,0.0407162125808649,0.03505491908625748,0.006578800035346223,0.11810488001628383,-0.0015479597775080217,0.6106886939664746,-0.04000803908783092,0.2118379063763636,0.2167424521518535,0.5694534223931496,-0.02493914129082757,0.1784244062962119,0.00765326368352693,0.4743280645832566,subgroup,croho=='B Industrial Engineering' ∧ double_major==False ∧ type_vooropleiding=='VWO',34.36069209885374,101,38,-0.0919,1.8932,4.7457,-1.1261,-0.15816268922834298,1.875534132360605,5.033652557282828,-0.8291036998436698,0.009103425726567768,-2.4709068168468664,0.007422645801852923,204.0,0.026562912830988456,-1.9978345520173337,0.01477933374553686,221.0,0.20279375845806685,-0.8412945912456787,0.3128689318327815,336.0
-0.0102,1.6164,4.3537,0.5778,3.5780432819913197,0.06453750005782047,0.02593009165157792,-0.007185036865511932,0.16774659902995406,-0.006045177888316183,0.15015170250611728,0.06538025768621794,0.14989543573418326,0.5118066191497794,0.4011797049034236,0.027901574759264337,0.24988479401278793,-0.021886379120654623,0.22128796356318564,subgroup,croho=='B Data Science (joint degree)' ∧ double_major==False ∧ type_vooropleiding=='BUITENL_SL',34.03854030790837,77,34,0.0745,1.6261,3.9884,0.2078,-0.020057065310896904,1.7207410236822003,4.396031222406319,0.294003055767762,0.7601911784181372,0.7150321081849443,0.5999253538902849,312.0,0.47471730386916633,-0.06390095474702788,0.4329992991988547,287.0,0.18995945612215664,-0.8899803582400945,0.056309308274649084,204.0
0.0125,1.4384,3.3782,0.0546,2.4901459016013217,0.06891701103882078,0.007071038926493524,0.002796815511028938,0.4470978233130648,0.00010698386407568747,0.9844131162598635,0.04203294728679653,0.13494178189744754,0.07853872178217225,0.8457754164713306,-0.01601456075856545,0.49254654362020944,0.0035777914678806824,0.8333774324355454,subgroup,course_repeater==np.True_ ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',33.79312925683337,100,37,-0.1374,1.5827,3.8907,-0.9559,-0.0026262623048833866,1.5267297297297298,3.4298020810810805,-0.09478378378378251,0.26567335107153356,-0.6320519481967659,0.18886346310318913,292.0,0.47044366000688354,-0.07467423636470828,0.16169174495735206,285.0,0.8280907481926462,0.9592758778625088,0.8661464656397584,425.0
0.076,1.7129,4.0681,-1.1015,4.932402067814016,0.03905526266481667,0.04448236948023096,0.00659326959779691,0.11793528714227308,-0.0016924860801115233,0.5790801197166964,-0.04059370551482408,0.20615183728098335,0.19637610522646232,0.6075445148210536,-0.025154638615070682,0.17550752385960092,0.008378588867591906,0.4358704562325143,subgroup,croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N' ∧ type_vooropleiding=='VWO',33.601035835260035,100,37,-0.1048,1.928,4.8641,-1.1729,-0.1801606346019844,1.9161351351351352,5.195982621621624,-0.8906216216216228,0.010052824406230827,-2.432263611461045,0.005039760522777215,183.0,0.023950780806056095,-2.0480599460951634,0.012672458215092774,204.0,0.17626931761708675,-0.9418669888735889,0.3007593980655656,316.0
0.0267,1.5558,3.7258,0.0613,6.3713282701853,0.019798330856628178,0.08068005989523498,0.008292766078269915,0.00178278063986068,-0.00196951925427402,0.3880911534890815,-0.04204220636362532,0.0615478848549492,0.2296549487403512,0.3069311265460024,-0.025704654783361217,0.025925638037656726,-0.002358735097175375,0.7601949691490936,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_E' ∧ sex=='SEX_M',33.06219389208161,353,133,-0.0805,1.7194,4.1363,0.7012,-0.004489328735707732,1.6034825022897186,3.8452537480094877,0.13109331402159657,0.08613422465379134,-1.372393575594922,0.0039313613723585055,3272.0,0.31536677344421143,-0.48181739948426466,0.04837964843646214,3716.0,0.8158614373950361,0.9027989247690326,0.973901000522187,5320.0
0.1009,1.7389,4.1055,-0.9448,4.910211837220563,0.04199198936426193,0.014495907278324754,0.0070448986958202495,0.08025192908791542,-0.0007865847543768387,0.7807811243880827,-0.0384621060970487,0.15954955077938524,-0.018315663792089543,0.9586007186359835,-0.028642518620931662,0.10921876009420528,0.010144599508955163,0.2855891258026807,subgroup,croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N',32.8546538833944,115,39,-0.0284,1.8935,4.696,-1.0484,-0.11501717767263475,1.9076254180602008,5.091442605787406,-0.7247045707915271,0.03596598643098227,-1.8511489069522213,0.022178898823767668,246.0,0.03168871527879461,-1.9124561066220764,0.010657848413757165,226.0,0.1313449508861527,-1.1369213645205454,0.22143808589680702,334.0
0.1009,1.7389,4.1055,-0.9448,4.910211837220563,0.04199198936426193,0.014495907278324754,0.0070448986958202495,0.08025192908791542,-0.0007865847543768387,0.7807811243880827,-0.0384621060970487,0.15954955077938524,-0.018315663792089543,0.9586007186359835,-0.028642518620931662,0.10921876009420528,0.010144599508955163,0.2855891258026807,subgroup,croho=='B Industrial Engineering' ∧ double_major==False ∧ origin=='ORIGIN_N',32.8546538833944,115,39,-0.0284,1.8935,4.696,-1.0484,-0.11501717767263475,1.9076254180602008,5.091442605787406,-0.7247045707915271,0.03596598643098227,-1.8511489069522213,0.022178898823767668,246.0,0.03168871527879461,-1.9124561066220764,0.010657848413757165,226.0,0.1313449508861527,-1.1369213645205454,0.22143808589680702,334.0
-0.0655,1.4707,3.4507,-0.121,5.5790120834509445,0.07764378274349842,0.00023010054654090152,0.0145927224394315,0.02934411149329096,-0.0032304084555899257,0.4237403900012108,-0.0593669367460003,0.19604917829171098,-0.10214863874724778,0.8131199124070059,-0.058528455886667705,0.039973430577384686,-0.007537026270723821,0.6216408114382383,subgroup,course_repeater==np.False_ ∧ origin=='ORIGIN_E' ∧ sex=='SEX_V',31.77872338979834,112,42,-0.1177,1.5734,3.6199,0.2544,-0.011132536267906668,1.4553571428571432,3.2747395833333335,-0.18988095238095132,0.2999908875224551,-0.5285289948742936,0.04830306418352848,318.0,0.677421236666425,0.4639218575925727,0.534503978654584,458.0,0.8315339224678844,0.9716301712561383,0.8761426170760842,544.0
-0.0027,1.4046,3.3468,0.0428,2.5800630270439897,0.05116582048891456,0.06805877433856575,0.0030111515355778044,0.42354235816829167,0.0013282796689813529,0.8310466477523851,0.041768429501737,0.17167216560537277,0.15142670227472843,0.7223937046752427,-0.01260747175180156,0.6192367410695958,0.0020499491908365307,0.9112265709319876,subgroup,course_repeater==np.True_ ∧ sex=='SEX_M' ∧ type_vooropleiding=='VWO',31.580438663177063,89,36,-0.1564,1.5545,3.8599,-0.9528,-0.00665416054004675,1.4770599250936332,3.3600733282834656,-0.14903245942571733,0.27387111806257036,-0.6070403903409566,0.19385695064556785,277.0,0.4930401443357239,-0.017571742742255786,0.24452808148635086,288.0,0.8611786675787415,1.1027923224654492,0.8868126530724112,410.0
0.018,1.5798,4.2319,0.544,3.515934674893137,0.06313004803730635,0.028051056129223432,-0.006543750186810998,0.19770082713187995,-0.005500502646396711,0.17845638864540322,0.06554225998188232,0.14711869837741048,0.47965414084382074,0.4276435259552195,0.025786568016994197,0.28051285559060973,-0.02279525851172877,0.19947185782483295,subgroup,croho=='B Data Science (joint degree)' ∧ type_vooropleiding=='BUITENL_SL',30.87297091426911,78,34,0.0745,1.6261,3.9884,0.2078,-0.018736930250123462,1.7190045248868782,4.390341977027497,0.2841628959276026,0.6789603636240003,0.4691048367034497,0.5868248795159161,310.0,0.40639141451536204,-0.23874102616509832,0.3426571899326518,273.0,0.1931579580082487,-0.8779546890251875,0.05831359629519284,205.0
-0.0466,1.3264,2.6229,0.1759,5.955042172886847,0.033833796740948906,0.08875400704589177,0.004584195593657675,0.17360615388627934,-0.0015438700920341608,0.6268760532727686,-0.008234620046413899,0.82569524199519,0.4337332195639708,0.20177880594899641,-0.01813620091742097,0.2419539728389633,-0.015563976817541365,0.2718959243175099,subgroup,course_repeater==np.False_ ∧ croho=='B Mechanical Engineering' ∧ origin=='ORIGIN_E',30.79711363684658,139,59,-0.2172,1.4074,3.0503,0.6089,-0.00880478622057157,1.2849652481404708,2.5280862397023,0.1485428606267523,0.07957187660237804,-1.4262955843807519,0.15954422905352827,753.0,0.7269665181951961,0.6072320288362286,0.8292092267259512,1011.0,0.9359840862459606,1.543981932583725,0.9391087659462796,1090.0
0.1075,1.4405,3.0525,-0.0249,3.9952980698610445,0.04805108067044491,4.1035362478800225e-07,0.004271375979648216,0.06990443009089099,-0.0038595806373988833,0.044068211653777056,-0.008837273925088415,0.5626735509198652,-0.22299013690248076,0.27400680600133065,-0.012563609024949761,0.23248991091943505,-0.0053133019754960575,0.3787427806841672,subgroup,double_major==False ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',30.455830584609938,406,180,-0.047,1.5642,3.581,-0.7137,-0.0010030936285494452,1.483834154351396,3.4237824760502695,-0.05857416529830402,0.0038587186501552826,-2.694641683550261,0.006812553759989233,6418.0,0.04896984142258684,-1.6636123070379043,0.03278729987899636,6856.0,0.7700839256355136,0.740722689657456,0.6357503512289656,8388.0
0.108,1.4389,3.0509,-0.0288,3.9831733050586675,0.048072507697022974,3.671544244653866e-07,0.004308256751874063,0.0666793051304246,-0.0036145025364762787,0.056376376257177535,-0.008606018936962181,0.5713648629839623,-0.21551346757274376,0.2887273772712959,-0.01281319542072027,0.22192500518581404,-0.0053198377170591785,0.37685931367606296,subgroup,origin=='ORIGIN_N' ∧ sex=='SEX_M',29.666196892597217,409,180,-0.047,1.5642,3.581,-0.7137,-0.0009165001308677478,1.4838916055419722,3.423486295846842,-0.05598886172235758,0.003643376137432778,-2.714514571138384,0.006467235437271191,6405.0,0.048224440898531416,-1.6711022373792435,0.02881775330521953,6816.0,0.7701210151794753,0.7408453184101623,0.6346766922194542,8386.0
-0.0015,1.4669,3.2248,-0.0436,5.10980244161833,0.012764212179435077,0.46708161793566083,0.00205621242726303,0.5588340763254551,6.480592054416544e-05,0.9806888535092149,0.036871614117112234,0.27406121529849076,-1.210372596834607,0.0064872517579498724,-0.0026153036587321047,0.8769172546805346,-0.014437275090006065,0.33315687270389194,subgroup,origin=='ORIGIN_R' ∧ sex=='SEX_V' ∧ type_vooropleiding=='BUITENL_SL',29.004346533610587,83,49,-0.1005,1.535,3.5436,0.5928,-1.7010958093033324e-05,1.4351364642242441,3.2200547752850595,-0.007401032702236842,0.19834470926748837,-0.8551994572093095,0.1764612611583889,518.0,0.5047982880879696,0.012090627517469945,0.6460602291017015,650.0,0.7831157706155922,0.7893861538960883,0.8639151512552079,723.0
