r2,mae,mse,mean_residual,intercept,coef__total_attended_labsessions,pval__total_attended_labsessions,coef__active_minutes,pval__active_minutes,coef__nr_distinct_files_viewed,pval__nr_distinct_files_viewed,coef__total_course_activities,pval__total_course_activities,coef__distinct_days,pval__distinct_days,coef__nr_files_viewed,pval__nr_files_viewed,coef__nr_practice_exams_viewed,pval__nr_practice_exams_viewed,model_type,description,cookD,n_train,n_test,global_baseline_r2,global_baseline_mae,global_baseline_mse,global_baseline_mean_residual,mean_baseline_r2,mean_baseline_mae,mean_baseline_mse,mean_baseline_mean_residual,ttest_p,ttest_stat,wilcoxon_p,wilcoxon_stat,ttest_p_mean,ttest_stat_mean,wilcoxon_p_mean,wilcoxon_stat_mean,ttest_p_mean_global,ttest_stat_mean_global,wilcoxon_p_mean_global,wilcoxon_stat_mean_global
0.1387,0.71,0.7844,-0.0632,5.465729519539913,0.06323400919101728,0.0016695905470131707,3.4877371923580365e-06,0.8613887221188874,0.061103309167464,0.001100383580829248,0.0008035995503332238,0.8266176516751427,0.013901266595711573,0.2899270164391391,-0.011657074777286544,0.4561721868259283,0.030863706812526655,0.08410619912069564,subgroup,ECTS=='15',29.214305430401275,271,111,-0.1475,0.82,1.0451,0.454,-0.0033658289239324457,0.7756956218210829,0.9138438700134482,-0.05536717529337315,0.011990301147915567,-2.2891367720132774,0.008788443885423835,2301.0,0.027479440267543384,-1.9398451442819304,0.018889549624377642,2402.0,0.8067434495335954,0.869415386690117,0.7571981768479987,3345.0
0.12,0.6913,0.7454,-0.0399,5.4163942709972925,0.06186315466456649,0.0021029542939079372,3.0441284039758743e-06,0.8787568431985596,0.06367774709698737,0.0007207966805962212,0.0010275688620602751,0.7794281973145797,0.01290216952488659,0.32626628576701555,-0.01296128967779013,0.40793343796348713,0.03260672726405248,0.06863317077962526,subgroup,ECTS=='15' ∧ course_repeater==np.False_,28.94964323669556,270,109,-0.2393,0.8192,1.0497,0.4782,-0.00067462564274412,0.7540774719673802,0.8475741873371844,-0.023904179408766716,0.0036415053948485247,-2.73548631349654,0.0030106238187940816,2089.0,0.04386705554094986,-1.7230906159330182,0.022756640688649098,2336.0,0.9238785920806312,1.4418337023300625,0.8337152871408928,3318.0
-0.5095,0.9668,1.5458,0.1232,0.6245162815334289,0.015383355959909625,0.6995782634439507,-8.670515332728933e-06,0.7697160151464534,0.08650181044917832,0.00841713341134047,0.02375211881798401,5.0296933858309e-06,0.021336931644834772,0.40780339294624346,-0.11928400876126764,7.590022851345883e-07,0.05207264603509594,0.18653124789675388,subgroup,ECTS=='5',28.482961506727353,112,60,-0.666,0.9834,1.706,-0.5434,-0.10092921038254299,0.8589285714285715,1.1273851509353745,0.32148809523809585,0.22638676532090013,-0.7558044295187091,0.3926651894566338,878.0,0.9500892010557199,1.6719928211627615,0.7438249237288544,1004.0,0.9673200595291123,1.8777565031118433,0.7845614168565139,1022.0
0.2154,0.7393,0.8112,-0.0304,4.3860887001389015,0.06080698856012544,0.046552864512635024,-2.7896590442655562e-05,0.25440383998205773,0.09756777598079536,0.0012704796581872737,-0.00025235057731060745,0.9592029919237357,0.030212814443928378,0.09417813323511554,-0.009656379963373353,0.642040709085621,0.0412260107939395,0.09640285083533709,subgroup,ECTS=='15' ∧ croho=='B Computer Science & Engineering' ∧ sex=='SEX_M',28.25204132600162,131,44,-0.1474,0.8995,1.1863,0.674,-0.012266316982928682,0.8234038861901459,1.0465401067960647,-0.1126127689104779,0.044233655615880774,-1.74307929094334,0.018170455584140655,316.0,0.07039248956187291,-1.5005291008462072,0.21389931272125295,426.0,0.6874142635283076,0.49207184139376225,0.8184130452945624,573.0
-0.5013,0.9686,1.5545,0.1108,0.6734971888725753,0.015059767435425878,0.7068275898508276,-8.516139316084667e-06,0.7746382742831055,0.08639863996109581,0.008774180132755972,0.023494670608542947,8.150622377692262e-06,0.021264714068376257,0.4113512744507326,-0.11833197684551114,1.1566940634372564e-06,0.05272950442314926,0.18333266898649217,subgroup,ECTS=='5' ∧ course_repeater==np.False_,28.20902127536327,111,59,-0.6752,0.9975,1.7345,-0.5501,-0.08070976860298251,0.8506031455183996,1.1189894337764235,0.28908230264162404,0.20124385561706182,-0.8433675921405434,0.3473463445915243,833.0,0.9562563770113578,1.7381719723588138,0.7793184796880663,987.0,0.9745942457816469,1.9944386258733446,0.8367620285726084,1015.0
0.0912,0.7498,0.8537,-0.0169,5.4859412558735166,0.059734385606373494,0.010708690362652467,-2.7017805374811792e-06,0.9031187836291744,0.0667718840260016,0.0024304879328119018,-0.0024104122330514894,0.5724846744127788,0.025248622517851493,0.08974463667374762,0.0004099928606781239,0.9817099911452901,0.03461233121079257,0.1004422206875205,subgroup,ECTS=='15' ∧ sex=='SEX_M',27.815509645303766,208,78,-0.2713,0.8871,1.1943,0.5337,-0.002644194598463212,0.797078402366864,0.9419005023422093,-0.04983974358974357,0.014904667429253867,-2.2136999982257017,0.013938884425562889,1099.0,0.1525352049709603,-1.032499245314835,0.10791051477987296,1292.0,0.8950569025246228,1.264439747946542,0.8671883310410258,1764.0
0.0498,0.7261,0.8089,0.0151,5.422509652732338,0.05816530434923855,0.012950119316181959,-3.349355351172029e-06,0.8799487930839873,0.06986578282967564,0.001624194125966141,-0.0021351150347789626,0.6171621279799278,0.024125878115631157,0.10510483510227261,-0.001170657396112669,0.9478839560841723,0.03676565628447308,0.08184612899181291,subgroup,ECTS=='15' ∧ course_repeater==np.False_ ∧ sex=='SEX_M',27.485984244861616,207,76,-0.4153,0.8877,1.2048,0.5705,-2.8876984462966604e-05,0.7674675819984744,0.8512988204600977,-0.004958047292141858,0.005578015899147975,-2.6022119632286045,0.004467083021556533,958.0,0.2749087096979679,-0.6007504761353649,0.11088119043898725,1227.0,0.970642493233685,1.9195771186197086,0.9278568105339773,1745.0
-0.294,0.5073,0.4462,-0.2118,6.4665363835797836,-0.007340848062008694,0.831217677222127,-1.4209925134614206e-05,0.782281577073261,0.019691114701373316,0.6109303631611724,5.180434321697125e-06,0.9994347306175246,0.0036567906106754894,0.8995894882768891,-0.0017375995420773616,0.9580079156882628,0.05645027187986623,0.17377084285163988,subgroup,"GPA in (6.3, 7.0] ∧ course_repeater==np.False_ ∧ sex=='SEX_V'",26.582840850859125,78,26,-1.0825,0.6431,0.7181,-0.2099,-0.1527158163654414,0.5332347140039454,0.3975164365548988,-0.22948717948718117,0.04144946072839806,-1.8064653912278343,0.029677435755729675,101.0,0.7729393700127367,0.7604110914329455,0.5,175.0,0.95844399240038,1.8051374653030496,0.9006319046020508,226.0
0.4986,0.9906,1.4978,0.1592,-0.3428500214156065,0.12764717174706663,0.03833712609680121,5.3639748357318876e-05,0.31383910525971737,0.024854917259998166,0.5906109115695068,0.04363872336247484,8.286098424511044e-06,-0.011979546011203518,0.7598289992025622,-0.1970261555953426,1.0224079996341857e-05,0.13756584972856983,0.01451358967553342,subgroup,croho=='B Industrial Engineering' ∧ origin=='ORIGIN_N' ∧ sex=='SEX_M',25.675165376969325,83,35,0.497,0.9878,1.5026,-0.1136,-0.004110030354866234,1.2459552495697075,2.9997561744395833,-0.11080895008605851,0.49547756233262047,-0.011419974208949283,0.7744930392073002,361.0,0.11038183530285076,-1.2474307851561783,0.20179432872100733,263.0,0.04302935603337954,-1.767857042497069,0.042006322008091956,209.0
-0.3485,0.5261,0.4607,-0.2289,6.418927557070266,-0.0040005907624459935,0.9030024789494817,-9.605208413918963e-06,0.848934088880498,0.024780988315020236,0.5049798756987905,-0.0005581408141975726,0.9379503001788924,0.0022496795625390822,0.9367229794783907,0.0010672376851863091,0.9736743206316311,0.052891629397553624,0.1886235366569592,subgroup,"GPA in (6.3, 7.0] ∧ sex=='SEX_V'",25.250513228044504,81,29,-1.018,0.6439,0.6895,-0.2074,-0.15222191021913223,0.5376330353341847,0.39367353588866283,-0.22805449127288213,0.0527712874135985,-1.6726128759964285,0.06866495311260223,148.0,0.8458303324937055,1.0375891213782986,0.5676344279199839,225.0,0.9601431294203279,1.8184156147959563,0.9085831753909588,279.0
-0.1046,0.6108,0.5162,0.1762,4.909042008095219,-0.03386327946685053,0.275893345014246,7.70382696929034e-05,0.049784084880496286,0.06073411163622183,0.07462655518128028,0.008828288235164114,0.19372833363083966,-0.015385621745128558,0.571470924979345,-0.039784562732340704,0.16859982747758717,-0.0007032653964078872,0.9854682594457392,subgroup,"GPA in (6.3, 7.0] ∧ course_repeater==np.False_ ∧ origin=='ORIGIN_N'",23.907262338638226,76,31,-0.8116,0.7625,0.8467,0.4446,-0.013552298671850371,0.5850169779286928,0.4736801335894916,0.07958404074702903,0.03508820384971607,-1.8776890918291391,0.09432619344443083,180.0,0.7202770202269806,0.5902460729226746,0.6177237038500607,263.0,0.9643959330436217,1.870436570377687,0.9548659436404705,334.0
0.2725,0.7615,0.888,-0.0321,4.08008776984807,0.09066878775873762,0.0002643795415124582,-1.7336854034544037e-05,0.34488062381456364,0.10420700633219633,1.0643392824997433e-05,0.0007015719327721909,0.8486697387398592,0.04057925598566415,0.0056107363710677805,-0.024630751318868188,0.12274194014182858,0.05511300168514508,0.00675703445572434,subgroup,course_repeater==np.False_ ∧ croho=='B Computer Science & Engineering',23.813417207408794,236,79,0.156,0.8298,1.0302,0.5053,-0.01927428413194887,0.8312540227419009,1.2441581037567409,-0.15338446685260637,0.18803724582613845,-0.8902403794066631,0.02077956711496743,1163.0,0.11112532695102795,-1.230385172983854,0.1921779705397998,1402.0,0.29252055611565686,-0.5483156927605846,0.6699721480017466,1670.0
-0.1145,0.6117,0.5127,0.1611,4.971899460761243,-0.029210776842199027,0.34136755608417657,7.989506295469394e-05,0.04155445812248723,0.06441597205699298,0.05754048580628547,0.007607986719897562,0.2542640323535015,-0.016473950746903734,0.5443600790205282,-0.03445782645708383,0.2243655723801447,-0.0011549967917957177,0.976137389681347,subgroup,"GPA in (6.3, 7.0] ∧ origin=='ORIGIN_N'",22.99030112084912,77,33,-0.8015,0.7612,0.8288,0.4151,-0.014092631064401617,0.5841794569067297,0.46653848316185975,0.08051948051948005,0.03202409469847038,-1.9181816127703735,0.08002280327491462,201.0,0.7569592375350319,0.7047213175578072,0.7258343952707946,314.0,0.969245641252483,1.937846379931374,0.9712360387202352,386.0
0.2512,0.7685,0.7988,-0.0605,3.8060332130443832,0.08251031125277881,0.04412203138203528,-1.8906225422063155e-05,0.5375282425301178,0.13008551191848652,0.0009272769516976751,0.0008134182706405046,0.9010799501407598,0.005835467039139404,0.8159600765598017,-0.009265972325923875,0.7404429507758956,0.018755386509577622,0.5754554477317531,subgroup,ECTS=='15' ∧ croho=='B Computer Science & Engineering' ∧ origin=='ORIGIN_E',21.718563859641975,90,37,0.031,0.8262,1.0337,0.5739,-0.0026007723234962032,0.8126726726726726,1.069538471805138,0.05267267267267346,0.12623544987124016,-1.1630247770764692,0.09328425512649119,263.0,0.10015800533390501,-1.3045759660328378,0.3218875874663354,320.0,0.4460992564796876,-0.13648472657716781,0.6397855053437524,375.0
0.103,0.663,0.7854,0.0437,5.2040023145385845,-0.01260196099973701,0.6627268554296695,5.767035954569866e-05,0.1160440966119138,0.04924460503262172,0.018083541921691388,0.005987200946128599,0.19681296687476366,-0.022898264987494553,0.15435721785802034,-0.030344576926873073,0.1293949662570368,0.039466889096135424,0.12258560976713635,subgroup,"GPA in (5.6, 6.3]",20.04449972618009,167,79,-0.2787,0.8007,1.1196,-0.166,-0.0008135310072954205,0.6648601531114984,0.8762418330170554,0.02668839536117646,0.0311317016945294,-1.8915468562328213,0.010811590244739374,1110.0,0.19375975466732853,-0.8689885131969258,0.6520886549635896,1660.0,0.822097328948074,0.928902600331422,0.9590526441219971,1936.0
0.3187,0.7529,0.8506,-0.028,3.282572058980973,0.074010582636999,0.0029344001698581846,-2.33928204286817e-05,0.21295479172852058,0.11390062409637278,1.7631524395110182e-06,0.004201874979206844,0.25432981843768926,0.04359075217658567,0.003290354044341621,-0.039587218002278726,0.013603059373119186,0.053400354363296265,0.0104736085558257,subgroup,croho=='B Computer Science & Engineering',19.87436337735054,243,83,0.2015,0.8114,0.9969,0.4728,-0.01703677231127476,0.8329168525955677,1.2697502584641263,-0.1458426297783735,0.1185890501664727,-1.190773692909774,0.022631655353419038,1302.0,0.08900647877623502,-1.3585561317164845,0.20690016703624414,1563.0,0.23173922536982255,-0.7365824624239263,0.5271477863985187,1758.0
0.2448,0.896,1.3318,-0.0507,2.2340550469786273,0.057197302349793866,0.0011279893612655774,1.3524030289669605e-05,0.416051064543669,0.10349287510587499,1.5551463078880524e-13,0.01406123476935572,8.183746027910496e-08,0.0077124270133150374,0.4889071915874953,-0.0756905171300182,4.214812223015969e-11,0.0702634962655067,2.0702000722443013e-05,global,N/A,,697,300,,,,,-0.0007848973470168108,0.9854772835963653,1.764821784212863,-0.03720373027259762,,,,,,,,,,,,
